filename,duration_sec,bpm,rms_energy,spectral_centroid,spectral_contrast,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,lyrical_sentiment,tempo_stability,dynamic_range_db,energy_start,energy_mid,energy_end,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,energy_buildup,artist_canonical,artist,Zuttomayo,artist_yorushika,chord_change_rate,chord_diversity,unique_chords,major_chord_ratio,minor_chord_ratio,tonic_ratio,dominant_ratio,subdominant_ratio,primary_function_ratio,chord_entropy,band_sub_bass_ratio,band_bass_ratio,band_low_mid_ratio,band_mid_ratio,band_high_mid_ratio,band_high_ratio,band_brilliance_ratio,bass_transient_ratio,inst_acoustic_guitar,inst_electric_guitar,inst_steel_guitar_slide_guitar,inst_bass_guitar,inst_banjo,inst_mandolin,inst_plucked_string_instrument,inst_violin_fiddle,inst_cello,inst_double_bass,inst_bowed_string_instrument,inst_pizzicato,inst_piano,inst_electric_piano,inst_organ,inst_synthesizer,inst_harpsichord,inst_drum_kit,inst_drum_machine,inst_bass_drum,inst_snare_drum,inst_hi-hat,inst_cymbal,inst_tabla,inst_saxophone,inst_trumpet,inst_trombone,inst_flute,inst_brass_instrument,inst_wind_instrument_woodwind_instrument,inst_singing,inst_male_singing,inst_female_singing,inst_choir,inst_rapping,inst_drum,inst_music
Tsukito Anemone.mp3,266.97,117.45,0.3186046183109283,2484.277419497841,22.63592540952513,0.1181604528369064,0.7280329755353389,1.9816123247146609,83.15618133544922,28.74114227294922,-15.0137167,23.05138397216797,24.07823181152344,-0.3111,0.0173,10.89,0.3169244825839996,0.3173300623893738,0.3215577602386474,0.029216072,3.25,1.2349,0.039062589,-0.193157811,0.001981207,0.068987783,0.002710999,-0.002864635,1.015,mrs_green_apple,TRUE,FALSE,FALSE,2.1,1,24,0.63,0.37,0.348,0.144,0.122,0.615,3.07,0.066822581,0.489738256,0.1110855191946029,0.2272897660732269,0.071353972,0.016921356,0.01531435,5.429905414581299,0.0003,0.0005,0.0001,0.0006,0.0001,0.0001,0.0016,0.0002,0.0001,0,0.0002,0.0003,0.0008,0.0005,0.0003,0.0002,0.0003,0.0014,0.0001,0.0006,0.0003,0.0002,0.0002,0,0,0,0,0.0002,0.0001,0.0002,0.0061,0.0001,0,0,0.0001,0.0013,0.7681
Anzenpai.mp3,266.95,117.45,0.2988970875740051,2665.5301544857475,22.69836131949817,0.1287398512927285,0.7290821491837752,-14.98854065,71.48251342773438,31.342151641845703,-1.849856734,20.49758148,31.70147132873535,0.0521,0.0213,13.15,0.2820903360843658,0.3149749040603637,0.299625814,0.033767194,1.68,1.2917,0.1913035687045079,-0.022305576,-0.028288815,-0.107815368,-0.01610865,0.012940413,1.062,mrs_green_apple,TRUE,FALSE,FALSE,2.093,1,24,0.659,0.341,0.505,0.138,0.106,0.748,3.129,0.062106106,0.4245038330554962,0.1160227581858635,0.2445715516805648,0.099671468,0.02270136,0.029071629,4.979800224304199,0.0005,0.0012,0.0002,0.0006,0,0,0.0022,0.0001,0.0001,0.0001,0.0002,0.0001,0.0013,0.0012,0,0.0009,0.0002,0.0025,0.0021,0.0014,0.0008,0.0003,0.0004,0,0,0,0,0,0,0,0.007,0.0001,0.0001,0,0,0.0024,0.8095
Howl At The Moon.mp3,266.15,117.45,0.2270428538322448,1977.7400174707864,22.99547725481185,0.073051041,0.6728716102987444,-142.2845459,93.89157867,44.46892929077149,14.708927154541016,25.15101623535156,40.03875732421875,-0.3631,0.0177,32.83,0.2352334856986999,0.2346742898225784,0.2112291306257248,0.016246563,2.85,1.8527,0.006953022,0.082469264,0.049246644,-0.059832489,0.015144002,0.000633048,0.898,yorushika,FALSE,FALSE,TRUE,2.656,1,24,0.529,0.471,0.21,0.14,0.047,0.398,4.096,0.1962538957595825,0.517934263,0.1292943507432937,0.1215850710868835,0.021098608,0.006568802,0.007011641,6.460345745,0.0006,0.0005,0.0009,0.0006,0,0,0.0016,0,0,0.0001,0.0001,0.0001,0.0009,0.0007,0,0.0003,0.0001,0.001,0.0012,0.0007,0.0004,0.0002,0.0002,0,0,0,0,0,0,0,0.0074,0.0002,0.0006,0,0.0002,0.0013,0.843
Eat The Wind.mp3,265.95,117.45,0.1311637610197067,2086.7341006608995,23.13393513208413,0.076040447,0.5213948423002852,-189.1675415,89.51328278,35.35284805297852,9.698458671569824,24.89210700988769,30.551477432250977,-0.0327,0.0416,40.66,0.1187628060579299,0.1317502111196518,0.1429782658815384,0.017638344,4.24,1.8345,-0.112291103,0.1107259692036735,0.065657286,-0.030296942,0.023068728,0.001548351,1.204,yorushika,FALSE,FALSE,TRUE,2.425,1,24,0.647,0.353,0.182,0.082,0.448,0.712,3.316,0.1671755909919738,0.4794216156005859,0.1958772391080856,0.1248888745903968,0.018009311,0.005574926,0.008391595,6.831353664398193,0.0027,0.0004,0.0001,0.0003,0,0.0001,0.0026,0.0002,0.0001,0.0001,0.0002,0.0002,0.0005,0.0004,0,0.0006,0.0003,0.0004,0.0008,0.0002,0.0002,0.0001,0.0001,0,0,0,0,0.0003,0,0.0001,0.0125,0.0002,0.0024,0.0001,0.0004,0.0005,0.7409
Magic.mp3,263.11,117.45,0.3185585737228393,2555.6844467970373,21.901533939980173,0.1043190570673755,0.7954509642814682,-10.52440643,77.86874389648438,26.27054786682129,6.282717227935791,21.598217010498047,25.56333923339844,0.8107,0.0183,12.27,0.3200095295906067,0.3313720226287842,0.3042979538440704,0.038641285,3.18,1.3592,0.092505121,0.059486045,0.074692197,-0.006129577,0.006398236,1.0955280205121e-05,0.951,mrs_green_apple,TRUE,FALSE,FALSE,1.919,1,24,0.718,0.282,0.51,0.164,0.073,0.747,3.024,0.1126707792282104,0.4521612524986267,0.1164163127541542,0.2309123873710632,0.046499819,0.022866951,0.018154653,4.367607593536377,0.0002,0.0002,0,0.0003,0.0001,0.0001,0.0009,0.0003,0.0001,0.0001,0.0003,0.0002,0.0002,0.0003,0.0001,0.0006,0.0001,0.0009,0.0002,0.0005,0.0003,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0015,0.0155,0.0005,0.0004,0.0001,0.0002,0.0013,0.7097
Blizzard.mp3,262.16,117.45,0.2800652682781219,2508.378341308277,22.56959151196564,0.088546525,0.791555668,-36.39635468,81.64116668701172,28.68636131286621,8.793485641479492,15.672897338867188,20.29395866394043,-0.2112,0.0165,13.73,0.2538889050483703,0.2765479683876037,0.3097430765628814,0.034874361,2.76,1.3355,0.1660275162216096,0.032523031,0.092548157,-0.037201714,-0.018555038,-0.012493106,1.22,mrs_green_apple,TRUE,FALSE,FALSE,1.994,0.833,20,0.628,0.372,0.205,0.069,0.401,0.675,2.908,0.1864598095417022,0.4107025861740112,0.1802428066730499,0.1652168780565261,0.028609166,0.013375229,0.015251158,4.6221137046813965,0.0004,0.0003,0.0003,0.0002,0.0001,0.0001,0.0012,0.0003,0.0001,0.0001,0.0002,0.0003,0.0009,0.0007,0.0003,0.0004,0.0001,0.0008,0.0002,0.0005,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0113,0.0005,0.0005,0.0002,0.0006,0.0012,0.6712
ずっと真夜中でいいのに。『猫リセット』MV (ZUTOMAYO – Neko Reset).mp3,255.06,117.45,0.2886847555637359,2560.9795511498173,21.70442901984664,0.1188568573623122,0.6185579389087749,-23.16586304,78.98633575439453,27.25880241394043,3.945274353027344,18.888322830200195,22.46632004,0.447,0.0169,35.16,0.2830448448657989,0.3067085742950439,0.2763075828552246,0.03438494,2.22,1.4214,-0.015597776,0.105996118,0.054067048,-0.044091635,0.003362635,0.003600322,0.976,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.473,1,24,0.566,0.434,0.172,0.102,0.226,0.5,3.926,0.028249579,0.4000999629497528,0.1841899305582046,0.2782957553863525,0.067415655,0.021451065,0.019261906,5.398684978485107,0.0001,0.0002,0.0001,0.0007,0,0,0.0008,0.0001,0.0001,0,0.0001,0.0001,0.0004,0.0002,0.0002,0.0002,0.0001,0.0107,0.0003,0.0103,0.0072,0.0026,0.0027,0,0.0001,0,0,0,0.0001,0.0001,0.0088,0.0001,0.0004,0.0001,0.0002,0.0095,0.7249
ずっと真夜中でいいのに。『袖のキルト』MV (ZUTOMAYO - QUILT).mp3,254.39,117.45,0.2918547391891479,2231.7687573409808,22.84704451903539,0.094318636,0.7271345998663015,-44.31823349,93.41790008544922,31.102821350097656,1.090967059135437,18.31779670715332,23.903579711914062,-0.0867,0.0177,16.48,0.2718856334686279,0.3043694198131561,0.299309105,0.022529902,3.09,1.3957,0.015345789,-0.093437854,-0.016404027,-0.052023763,-0.006427667,0.006269397,1.101,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.082,1,24,0.541,0.459,0.153,0.103,0.185,0.442,4.137,0.0193957,0.4356015622615814,0.1720439791679382,0.2978115677833557,0.049082477,0.013053178,0.012081197,5.235620021820068,0.0003,0.0005,0.0001,0.0008,0,0,0.0013,0.0003,0.0001,0.0001,0.0003,0.0001,0.0005,0.0003,0,0.0002,0.0001,0.0103,0.0003,0.0053,0.0072,0.0017,0.0016,0,0,0,0,0.0001,0.0001,0.0001,0.023,0.0002,0.0008,0.0001,0.0001,0.0093,0.7395
Plover.mp3,252.12,117.45,0.2464090585708618,2248.9443202033285,22.161350522213468,0.095991516,0.6457298089214534,-42.28269958,92.1714325,31.94780921936035,1.2090163230895996,20.89919662475586,27.94815444946289,0.0207,0.0187,14.41,0.2465349733829498,0.2546876966953277,0.2380068153142929,0.033585787,3.49,1.4143,-0.08587684,0.1111442149913406,0.053001806,-0.015351129,0.012386605,0.011279769,0.965,yorushika,FALSE,FALSE,TRUE,2.581,1,24,0.579,0.421,0.281,0.148,0.037,0.466,3.448,0.1642245948314666,0.4343818426132202,0.133957177,0.174837515,0.064644866,0.018580956,0.008498363,4.743876934051514,0.0005,0.0003,0.0001,0.0009,0.0001,0.0001,0.0017,0.0002,0.0002,0.0002,0.0004,0.0002,0.0012,0.0007,0.0001,0.0003,0.0001,0.0042,0.0001,0.0014,0.0009,0.0005,0.0007,0,0.0043,0.0091,0.0032,0.0001,0.012,0.0005,0.0107,0.0001,0.0002,0.0001,0,0.0032,0.7331
Miyakoochi.mp3,250.16,117.45,0.2216768264770507,2106.376873260259,23.38120170232864,0.081810223,0.526703262,-113.3562393,90.78413391,35.73208999633789,5.820992469787598,19.62806510925293,27.254568099975582,0.1258,0.0127,22.02,0.2090914398431778,0.2324538677930832,0.2234847098588943,0.016102128,3.45,1.8228,-0.133560805,0.1184992918259434,0.072677982,-0.016079072,0.01983272,0.017792456,1.069,yorushika,FALSE,FALSE,TRUE,2.218,1,24,0.641,0.359,0.155,0.075,0.499,0.729,3.293,0.2245293408632278,0.3255642056465149,0.2001153081655502,0.2188863009214401,0.016899623,0.00707926,0.004185506,7.595843315124512,0.0003,0.0001,0.0001,0.0001,0.0001,0.0005,0.0009,0.0001,0.0001,0,0.0002,0.0003,0.0005,0.0003,0,0.0001,0.0001,0.0017,0.0001,0.0007,0.0004,0.0002,0.0002,0,0,0,0,0,0,0.0001,0.0103,0.0001,0.0009,0,0,0.0011,0.8839
ずっと真夜中でいいのに。『正しくなれない』MV（ZUTOMAYO – Can’t Be Right）.mp3,240.9,117.45,0.2717810273170471,2286.964575931899,22.96912932818644,0.095437735,0.786826183,-50.90080261,86.93732452392578,32.01919937133789,-3.458695889,18.50479888916016,24.86702537536621,-0.3309,0.0225,18.72,0.2522470653057098,0.3020409643650055,0.2610581815242767,0.025069304,2.79,1.2753,0.063558621,0.1254506454617204,-0.042399291,-0.006347007,0.010518504,-0.004767221,1.035,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.631,0.958,23,0.549,0.451,0.188,0.133,0.171,0.492,3.828,0.082273617,0.5132771134376526,0.097408034,0.2133836597204208,0.069204003,0.013831164,0.010156693,4.792477130889893,0.0003,0.0005,0.0003,0.0011,0,0.0001,0.0017,0.0004,0.0002,0.0001,0.0004,0.0004,0.0008,0.0006,0.0001,0.0002,0.0002,0.0015,0.0001,0.0009,0.0005,0.0002,0.0003,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0269,0.0003,0.003,0.0001,0.0001,0.0017,0.7138
Hibi To Kimi.mp3,239.84,117.45,0.2977637946605682,2820.354784907602,22.39374457316121,0.1298233017455227,0.7420928663492661,-21.22456169,65.88549041748047,30.47218132019043,3.0382893085479736,20.57577514648437,27.49071311950684,-0.4357,0.0182,16.1,0.2488524764776229,0.3265537917613983,0.31787917,0.037307862,2.21,1.4238,-0.091351352,-0.102834097,-0.006542873,-0.006963013,0.00348176,-0.004081707,1.277,mrs_green_apple,TRUE,FALSE,FALSE,2.375,1,24,0.665,0.335,0.305,0.135,0.085,0.525,3.857,0.051596448,0.5084431171417236,0.083689578,0.2142468988895416,0.093430154,0.022247775,0.025634389,5.116879940032959,0.0003,0.0008,0.0002,0.0007,0,0,0.0017,0.0001,0.0001,0,0.0001,0.0001,0.0004,0.0002,0,0.0001,0.0001,0.0039,0.0001,0.0019,0.0011,0.0004,0.0004,0,0,0,0,0,0,0,0.008,0.0001,0.0001,0,0.0001,0.0038,0.7895
ずっと真夜中でいいのに。『Ham』MV (ZUTOMAYO  – Ham).mp3,231.02,117.45,0.2170652598142624,2096.0615016767347,23.34235485397713,0.090973275,0.7724296775002523,-114.9642715,87.34634399414062,39.55165863037109,4.400796890258789,23.41268920898437,23.31732177734375,-0.3957,0.021,78.06,0.1548921167850494,0.2742543220520019,0.2220463007688522,0.063013159,3.04,1.4928,-0.013721946,0.1861442514704132,-0.037592428,-0.06447385,-0.012005657,-0.007511758,1.434,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.029,1,24,0.593,0.407,0.221,0.22,0.112,0.553,3.698,0.005441342,0.4571216106414795,0.1532304584980011,0.2664379477500915,0.095412858,0.012086782,0.010004684,4.593027591705322,0.0005,0.0013,0.0004,0.0011,0.0001,0.0001,0.0033,0.0002,0.0001,0.0001,0.0004,0.0004,0.0106,0.0081,0.0003,0.0006,0.0002,0.0024,0.0002,0.0012,0.0007,0.0003,0.0004,0,0.0002,0.0001,0,0.0001,0.0002,0.0002,0.0203,0.0002,0.0013,0.0001,0.0001,0.002,0.71
Whoo Whoo Whoo.mp3,230.32,117.45,0.3374466896057129,2844.7076290339724,21.28995244416674,0.1097970777942288,0.8245404490876765,8.768669128417969,65.08296203613281,22.370141983032227,-1.549997687,20.575084686279297,14.757575988769531,0.2483,0.0168,9.91,0.31554392,0.3612617254257202,0.3355354964733124,0.040686764,2.83,1.2708,0.0974272,0.00151112,0.1123786916431497,0.044454929,0.010459287,-0.021655394,1.063,mrs_green_apple,TRUE,FALSE,FALSE,2.948,1,24,0.523,0.477,0.119,0.035,0.108,0.262,3.755,0.3123319745063782,0.2849273979663849,0.064601578,0.2481040209531784,0.050193138,0.019418392,0.018468577,4.8380937576293945,0.0003,0.0017,0,0.0007,0.0001,0.0001,0.0023,0.0002,0,0,0.0001,0.0001,0.0001,0.0001,0,0.0003,0.0001,0.0007,0.0002,0.0004,0.0002,0.0002,0.0003,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0053,0.0001,0.0001,0,0.0001,0.0008,0.7686
Aporia.mp3,229.07,117.45,0.2212948948144912,2386.547471805863,23.094986028728737,0.088787358,0.7369215767795424,-102.2451859,85.08959961,37.68676758,10.505792617797852,20.22183990478516,25.133901596069336,0.165,0.0354,25.42,0.189088225,0.2542049288749695,0.2205919325351715,0.024051175,3.06,1.6102,0.1502919387927395,-0.037916886,-0.034737264,-0.053310773,0.001934339,0.023200428,1.167,yorushika,FALSE,FALSE,TRUE,2.295,1,24,0.66,0.34,0.421,0.186,0.047,0.654,3.146,0.1460168808698654,0.4749816358089447,0.1324912309646606,0.1973547041416168,0.030035254,0.009728138,0.009249546,5.717896461486816,0.0007,0.0006,0.0003,0.0015,0.0004,0.0036,0.0041,0.0006,0.0002,0.0002,0.0012,0.0072,0.0022,0.0014,0.0001,0.0006,0.0002,0.0029,0.0004,0.0012,0.0009,0.0007,0.0008,0.0001,0.0001,0,0,0.0002,0.0001,0.0001,0.0145,0.0001,0.0006,0.0001,0.0001,0.0026,0.764
Madder.mp3,225.15,117.45,0.2021522670984268,2359.868408303436,22.64723967638766,0.086959935,0.64424973,-131.4061584,82.20693207,33.05013656616211,18.647693634033203,22.221508026123047,29.83872032165528,-0.2193,0.0149,31.29,0.181001678,0.1784868836402893,0.2469543516635894,0.021289313,2.63,1.7562,0.028104176,0.1213320874229482,-0.06160456,0.010424281,-0.006091078,0.019378605,1.364,yorushika,FALSE,FALSE,TRUE,2.578,1,24,0.549,0.451,0.368,0.163,0.026,0.557,3.751,0.1090597882866859,0.5086837410926819,0.1581801474094391,0.1669650971889495,0.03747851,0.009718535,0.009612107,5.843500614,0.0023,0.0009,0.0002,0.004,0,0.0001,0.0059,0.0018,0.0002,0.0002,0.0007,0.0003,0.0004,0.0003,0,0.0003,0.0001,0.0015,0.0009,0.0006,0.0003,0.0002,0.0002,0,0.0001,0,0,0.0001,0.0001,0.0001,0.0148,0.0003,0.0005,0.0002,0.0001,0.0016,0.7749
ずっと真夜中でいいのに。『違う曲にしようよ』 (ZUTOMAYO - Flow Different)（Audio Track）.mp3,219.7,117.45,0.3300711512565613,2192.515125898601,22.278333914758623,0.089027781,0.6995791698060422,-44.30849075,93.37886047,33.06462860107422,10.684450149536133,22.77832794189453,23.363439559936523,0.1057,0.0159,17.15,0.3414520025253296,0.3560438752174377,0.2927176356315613,0.027044648,3.88,1.4824,0.04881158,0.1201414865806108,-0.077692742,0.030453417,-0.009555936,0.007653196,0.857,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.44,1,24,0.552,0.448,0.196,0.203,0.097,0.496,3.656,0.053703517,0.4558439552783966,0.1850002706050872,0.24965024,0.033467505,0.01305285,0.008578051,6.178754806518555,0.0003,0.0004,0.0001,0.001,0,0,0.0015,0.0005,0.0001,0.0001,0.0005,0.0002,0.0009,0.0007,0.0001,0.0006,0.0001,0.0084,0.0012,0.0052,0.0033,0.0012,0.0018,0,0.0001,0,0,0.0001,0.0001,0.0001,0.0169,0.0002,0.0011,0.0002,0.0006,0.0056,0.7405
ずっと真夜中でいいのに。『よもすがら』MV (ZUTOMAYO - yomosugara).mp3,218.8,117.45,0.1207809597253799,2271.1250568278324,22.16871607084356,0.092909912,0.7471182293653816,-131.0892639,91.19123077392578,34.94761276245117,8.869145393371582,21.32284545898437,20.38027000427246,0.4646,0.0163,16.39,0.1158745065331459,0.1248369067907333,0.1216311603784561,0.047107324,2.78,1.4735,0.013933971,0.1324211355680074,0.025453065,0.023013316,0.017843646,0.02204401,1.05,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.92,1,24,0.517,0.483,0.238,0.207,0.223,0.668,3.565,0.079250559,0.3229584395885467,0.2051166743040084,0.3096350431442261,0.049338348,0.019858928,0.01358644,4.829239368438721,0.0011,0.0014,0.0004,0.001,0.0001,0.0002,0.0041,0.0013,0.0009,0.0005,0.0012,0.0004,0.0017,0.0007,0.0004,0.0008,0.0002,0.0094,0.0002,0.0054,0.0053,0.0023,0.0031,0.0002,0.0002,0.0002,0.0002,0.0004,0.0004,0.0003,0.0432,0.0004,0.0027,0.0003,0.0001,0.0106,0.5112
Propose.mp3,197.31,117.45,0.2127732932567596,2258.932884586558,22.571770240551988,0.1015559497455283,0.6524438729177114,-69.59227753,94.98592376708984,38.794410705566406,-9.296759605,21.39691925048828,31.98957061767578,-0.4358,0.0222,18.52,0.187996432,0.2070508450269699,0.2432511299848556,0.027778046,4.24,1.8088,0.084508598,0.020317517,0.054054849,-0.016077626,-0.005191884,-0.018222516,1.294,mrs_green_apple,TRUE,FALSE,FALSE,2.714,1,24,0.69,0.31,0.138,0.065,0.295,0.499,3.941,0.027866838,0.4771982729434967,0.1498842090368271,0.269604892,0.051770259,0.010342093,0.013111985,4.578903675079346,0.0004,0.0002,0.0001,0.0003,0,0,0.0006,0.0001,0.0001,0,0.0001,0,0.0011,0.0008,0,0.0007,0.0002,0.0006,0.0025,0.0004,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0.0053,0.0006,0.0002,0,0.0001,0.0006,0.835
Voice.mp3,288.91,112.35,0.2127094119787216,2139.1143570015065,23.417184446193176,0.083374641,0.7772627359675746,-84.41007233,99.27863311767578,37.188289642333984,-3.49242425,22.575210571289062,29.35535049438477,-0.5663,0.0163,24.17,0.2299246490001678,0.2466689050197601,0.1615593135356903,0.014942738,2.88,1.16,-0.219799675,-0.083437401,-0.100077357,0.056399824,-0.009415813,-0.008659269,0.703,yorushika,FALSE,FALSE,TRUE,1.789,1,24,0.686,0.314,0.483,0.187,0.055,0.725,3.131,0.086746953,0.4322198629379272,0.2350919544696808,0.1984992176294326,0.032361776,0.00693138,0.007998276,5.729883193969727,0.0018,0.0045,0.0008,0.0018,0,0,0.009,0.0002,0.0002,0.0001,0.0004,0.0002,0.0004,0.0002,0,0.0001,0.0001,0.003,0.0001,0.0015,0.0009,0.0004,0.0005,0,0.0001,0,0.0001,0.0001,0.0001,0.0001,0.0128,0.0001,0.0007,0.0001,0,0.0029,0.7301
"Yu, Sansan.mp3",249.1,112.35,0.3236277401447296,2213.798575008793,22.926993095081126,0.093824371,0.7864509647994922,-14.68063736,92.50983428955078,27.76350212097168,-1.044180155,21.16056060791016,40.31914138793945,-0.1929,0.0221,6.43,0.3219341933727264,0.3349481225013733,0.3140009045600891,0.016637109,1.74,1.2509,-0.182799361,0.081420195,0.024872322,0.047733215,0.003038369,0.012765269,0.975,yorushika,FALSE,FALSE,TRUE,1.851,1,24,0.582,0.418,0.245,0.084,0.292,0.621,3.261,0.036391851,0.4767708778381347,0.1934351921081543,0.1958516389131546,0.072393559,0.017182315,0.007654326,5.100271224975586,0.0009,0.0024,0.0004,0.0017,0,0,0.0051,0.0002,0.0001,0.0001,0.0002,0.0001,0.0006,0.0003,0,0.0001,0.0001,0.003,0.0002,0.0013,0.0007,0.0004,0.0005,0,0,0,0,0.0001,0.0001,0.0001,0.0204,0.0001,0.0005,0.0001,0,0.0033,0.6847
ずっと真夜中でいいのに。『優しくLAST SMILE』 (ZUTOMAYO -Yasashiku Last Smile)（Audio Track）.mp3,245.72,112.35,0.1010681837797164,1989.9317991397768,24.20891160194628,0.085402158,0.6826757827507824,-218.768692,103.80005645751952,45.14069366455078,4.296752452850342,25.627382278442383,-2.441929817,0.447,0.0212,26.1,0.09947744,0.1098108142614364,0.093920343,0.025650308,2.6,1.3395,0.082156327,0.3002094139110019,-0.069914956,0.08827124,0.006106419,0.01301042,0.944,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.726,0.958,23,0.607,0.393,0.266,0.139,0.349,0.754,3.217,0.145122156,0.1197181046009063,0.3915564119815826,0.3104243278503418,0.014062379,0.005019167,0.013622051,1.8661315441131592,0.0003,0.0002,0.0002,0.0001,0,0,0.0008,0.0004,0.0005,0.0004,0.0006,0.0004,0.0216,0.0177,0.0002,0.0011,0.0006,0.0002,0.0004,0.0001,0.0001,0.0001,0.0001,0,0.0001,0.0003,0.0005,0.0003,0.0011,0.0002,0.0126,0.0005,0.0044,0.0002,0.0005,0.0003,0.6326
ずっと真夜中でいいのに。『Blues in the Closet』MV (ZUTOMAYO – Blues in the Closet).mp3,224,112.35,0.1336854845285415,1414.3222746315555,23.592812703209592,0.050843702,0.6430021952949185,-198.9978943,127.77828216552734,44.49776458740234,11.91812515258789,21.51004409790039,13.989130020141602,-0.0265,0.0124,37.04,0.1172350421547889,0.150187075,0.1336343437433242,0.042651419,4.42,1.4808,0.022263595,0.2133764350663358,0.017184626,-0.100953786,-0.011035159,-0.019120493,1.14,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.504,0.833,20,0.38,0.62,0.258,0.005,0.194,0.456,3.174,0.1543643176555633,0.5143101215362549,0.1481635719537735,0.1688335537910461,0.008112878,0.001358113,0.004613206,6.769508361816406,0.0012,0.0011,0.0003,0.0019,0.0001,0.0003,0.0067,0.0014,0.0009,0.0005,0.0017,0.0016,0.0121,0.0109,0.0003,0.0006,0.0005,0.0004,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001,0.001,0.0009,0.0003,0.0504,0.0016,0.011,0.0199,0.0003,0.0012,0.0004,0.0009,0.0006,0.5693
Dance Hall.mp3,203.15,112.35,0.3044125139713287,2682.573969784737,22.40938712407968,0.1173617944729397,0.7179188565559276,-30.54747009,71.79279327392578,28.460105895996094,-1.323794842,24.21058654785156,27.366838455200195,-0.0566,0.0204,23,0.2832177281379699,0.3391141891479492,0.2909103035926819,0.039691146,3.26,1.4992,0.067227215,-0.013210458,0.002233708,-0.021927278,-0.000789852,0.006019516,1.027,mrs_green_apple,TRUE,FALSE,FALSE,2.731,1,24,0.605,0.395,0.229,0.1,0.071,0.399,4.078,0.2405478358268737,0.3789916932582855,0.1033725440502166,0.1985033750534057,0.049247734,0.013980894,0.014851934,5.562448501586914,0.0001,0.0001,0,0.0002,0,0,0.0004,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0,0.0001,0,0.002,0.0001,0.0008,0.001,0.0013,0.0021,0,0.0001,0.0001,0.0001,0,0.0001,0,0.0156,0.0002,0.0002,0,0.0005,0.0016,0.7893
"Evening calm,Somewhere,Fireworks.mp3",198.53,112.35,0.2850699722766876,2523.7818966328846,21.93234624988537,0.1090512303020114,0.7172930294033294,-11.98668671,82.51785278320312,23.88098717,-1.260732293,18.887741088867188,31.929101943969727,-0.1925,0.0281,15.12,0.2579602599143982,0.2927486002445221,0.3044942021369934,0.027329281,2.36,1.2857,-0.142284522,-0.051568792,-0.037210566,-0.003422485,0.000168873,-0.004368594,1.18,yorushika,FALSE,FALSE,TRUE,2.342,1,24,0.652,0.348,0.299,0.161,0.145,0.605,3.725,0.074337408,0.4215408563613891,0.1793353408575058,0.2344094663858413,0.065439053,0.015602147,0.009122569,4.301679611206055,0.0009,0.0045,0.0001,0.0027,0,0,0.0078,0.0001,0.0001,0.0001,0.0003,0.0001,0.0004,0.0002,0,0.0001,0,0.0464,0.0002,0.0255,0.0184,0.0072,0.0116,0.0001,0,0,0,0,0.0001,0,0.0119,0.0001,0.0003,0.0001,0,0.0431,0.5862
Hug.mp3,192.91,112.35,0.2580112218856811,2358.3930925522995,23.14949770860334,0.1020655918993741,0.7424684478136384,-38.52753448,84.69242095947266,28.03124237060547,-2.827977657,17.475135803222656,24.575138092041016,-0.0372,0.0165,18.6,0.2665018737316131,0.250991553,0.2565407454967499,0.024201442,1.43,1.1491,-0.048367175,0.004737672,0.1181214929598524,0.057962531,0.01131123,0.003361708,0.963,mrs_green_apple,TRUE,FALSE,FALSE,1.85,1,24,0.683,0.317,0.379,0.036,0.074,0.489,3.317,0.057401512,0.3870576918125152,0.190426618,0.2656006813049316,0.066362843,0.019377064,0.013489116,5.479224681854248,0.0012,0.0012,0.0005,0.0008,0.0001,0.0001,0.0038,0.0002,0.0001,0.0001,0.0003,0.0003,0.0011,0.0008,0.0001,0.0003,0.0002,0.0047,0.0001,0.0021,0.0027,0.0006,0.001,0,0,0,0,0.0001,0.0001,0.0001,0.0184,0.0001,0.0003,0.0001,0.0002,0.004,0.6973
