filename,lyrical_sentiment,theme_loneliness,theme_regret,theme_escapism,theme_dreams_and_fantasy,theme_identity_and_self,theme_love_and_attachment,theme_anxiety_and_dread,theme_defiance_and_rebellion,theme_melancholy_and_resignation,theme_hope_and_yearning,theme_nostalgia_and_memory,theme_alienation_and_disconnect,emotion_sadness,emotion_anger,emotion_fear,emotion_joy,emotion_tenderness,emotion_bitterness,emotion_longing,emotion_numbness,artist_canonical,artist,Zuttomayo,artist_yorushika
Factory.mp3,-0.8021,0.087954745,0.2206860482692718,0.6734601855278015,0.046899255,0.485111803,0.018671408,0.1925773322582245,0.7344053983688354,0.081556335,0.003593603,0.033971999,0.5234203338623047,0.6498842239379883,0.3513162434101105,0.4377033114433288,0.005554925,0.004618542,0.2550884187221527,0.045437213,0.072046891,mrs_green_apple,TRUE,FALSE,FALSE
familie.mp3,0.2099,0.02484544,0.1219469234347343,0.033557821,0.051701639,0.6251521110534668,0.8300093412399292,0.0840782,0.1541848629713058,0.02539547,0.3575675189495086,0.624178946,0.003750789,0.005876738,0.1214771717786789,0.002030855,0.6578132510185242,0.6580467820167542,0.017526364,0.3300931751728058,0.029008124,mrs_green_apple,TRUE,FALSE,FALSE
Feeling.mp3,-0.1025,0.071267337,0.1357468217611313,0.5957277417182922,0.6324459910392761,0.6415346264839172,0.4389054179191589,0.1547588258981704,0.1157606467604637,0.4756357371807098,0.4238753318786621,0.6069644689559937,0.031469602,0.080285333,0.07517641,0.090654939,0.2494929581880569,0.09973295,0.035444103,0.4190534651279449,0.043163691,mrs_green_apple,TRUE,FALSE,FALSE
Folktale.mp3,-0.4624,0.027532941,0.1272318214178085,0.094426885,0.3755346536636352,0.6915494203567505,0.3715926110744476,0.1639969795942306,0.1078596115112304,0.039416391,0.188622698,0.3288526237010956,0.010288302,0.5506073832511902,0.2497673630714416,0.075653054,0.1569590717554092,0.081519745,0.043062966,0.1141461655497551,0.006890459,mrs_green_apple,TRUE,FALSE,FALSE
Gahoujin.mp3,-0.542,0.4958802759647369,0.054903854,0.1362057626247406,0.039379429,0.4034346342086792,0.061593153,0.051035427,0.018797074,0.2533988356590271,0.2876427173614502,0.035310794,0.01938219,0.6751758456230164,0.032744039,0.026531335,0.057758443,0.3002837300300598,0.021471238,0.050517675,0.037047163,mrs_green_apple,TRUE,FALSE,FALSE
GOOD DAY.mp3,0.2751,0.1818436533212661,0.6323325037956238,0.6531269550323486,0.6760854721069336,0.818292499,0.6906634569168091,0.6581428647041321,0.7289895415306091,0.580143929,0.8532108664512634,0.6771538257598877,0.4866975247859955,0.843959391,0.7579399347305298,0.6585822105407715,0.936080813,0.6573459506034851,0.670203686,0.7140800356864929,0.4239945411682129,mrs_green_apple,TRUE,FALSE,FALSE
Hajimari.mp3,-0.0571,0.7893555164337158,0.7229368090629578,0.2914848327636719,0.4841971695423126,0.7885016798973083,0.3921040594577789,0.4404692649841308,0.3786430954933166,0.7201876044273376,0.676780105,0.7513061761856079,0.4340414404869079,0.9730364680290222,0.4489093720912933,0.1308397054672241,0.5823128819465637,0.6672561168670654,0.1555268615484237,0.5842711925506592,0.3635903894901275,"mrs_green_apple,_kiyosaku",TRUE,FALSE,FALSE
Hello.mp3,0.2371,0.076476634,0.3085026443004608,0.2799760997295379,0.478650689,0.5344910621643066,0.4392662048339844,0.099251732,0.2298267930746078,0.1428435891866684,0.1851539760828018,0.6121937036514282,0.030271869,0.2736411094665527,0.086709365,0.003510649,0.035045635,0.1102314740419387,0.031858854,0.1060871258378028,0.036117926,mrs_green_apple,TRUE,FALSE,FALSE
Hibi To Kimi.mp3,-0.4357,0.753007174,0.4726226329803467,0.3170032501220703,0.013350851,0.4052133560180664,0.2263985723257064,0.104751743,0.013058192,0.1408672481775283,0.1743399798870086,0.1306177377700805,0.055720288,0.8562121391296387,0.2544163167476654,0.085327424,0.011823393,0.2031536698341369,0.010735163,0.092277981,0.033305366,mrs_green_apple,TRUE,FALSE,FALSE
Hikarinouta.mp3,-0.0876,0.055823136,0.136637196,0.2715172171592712,0.066903718,0.7539198398590088,0.083716996,0.1529788821935653,0.414780319,0.070080772,0.4048015475273132,0.1050268039107322,0.097949825,0.6367767453193665,0.467027873,0.057493281,0.1516549289226532,0.4048309326171875,0.104751743,0.071851268,0.036356661,mrs_green_apple,TRUE,FALSE,FALSE
How-to.mp3,0.085,0.3463754057884216,0.3436445295810699,0.2499110549688339,0.2348231375217437,0.3579041063785553,0.3367126286029815,0.2802222967147827,0.3496055603027344,0.399870217,0.317743719,0.2709863483905792,0.2828023731708526,0.8749346137046814,0.2161873131990432,0.1460415720939636,0.1499354690313339,0.1420830190181732,0.085556336,0.2051070630550384,0.3656265437602997,mrs_green_apple,TRUE,FALSE,FALSE
Hug.mp3,-0.0372,0.9134451746940612,0.2709140181541443,0.4188380539417267,0.1069701313972473,0.7808923125267029,0.9225172996520996,0.1408081799745559,0.1941385269165039,0.6071246862411499,0.044889756,0.4490906000137329,0.048767094,0.9792352318763732,0.074500255,0.015558598,0.041539967,0.6739431619644165,0.023509454,0.3751626014709472,0.076752983,mrs_green_apple,TRUE,FALSE,FALSE
In The Morning.mp3,-0.3555,0.6705138683319092,0.1661097556352615,0.6311681270599365,0.185467243,0.7553664445877075,0.671470582,0.2402199506759643,0.2820911109447479,0.06447655,0.4299079775810241,0.1896523982286453,0.5123876333236694,0.045437224,0.3162570893764496,0.01155267,0.3790910243988037,0.1857255548238754,0.062817946,0.3600951731204986,0.2309197336435318,mrs_green_apple,TRUE,FALSE,FALSE
Inferno.mp3,-0.6212,0.1478010416030883,0.5704809427261353,0.3473710417747497,0.1532004475593567,0.3658530712127685,0.058993027,0.2152682393789291,0.2954712808132171,0.3026486933231354,0.2166116386651992,0.5804114937782288,0.1846939772367477,0.5532940626144409,0.7701192498207092,0.2973471879959106,0.1225757300853729,0.4741489291191101,0.2320925295352935,0.2657851874828338,0.2603894770145416,mrs_green_apple,TRUE,FALSE,FALSE
Inspiration.mp3,0.323,0.3607141673564911,0.3757064640522003,0.2452657520771026,0.1546311527490615,0.7185943722724915,0.4141878187656402,0.1275167465209961,0.3498103320598602,0.3170032501220703,0.2937082350254059,0.4873073995113373,0.2094292640686035,0.3888500928878784,0.1691312342882156,0.178239569,0.1992495507001876,0.2821219861507416,0.04910798,0.3265935182571411,0.072867282,mrs_green_apple,TRUE,FALSE,FALSE
I’m invincible.mp3,0.1151,0.04352814,0.034293946,0.1551824659109115,0.207054317,0.4104608595371246,0.3642120361328125,0.02766398,0.1643822789192199,0.020744892,0.2883686423301697,0.2181171774864196,0.008847355,0.004281254,0.1473096758127212,0.1032050549983978,0.4507824778556824,0.348132461,0.1221562027931213,0.1567492336034774,0.01689868,mrs_green_apple,TRUE,FALSE,FALSE
Journey.mp3,-0.6827,0.1114828139543533,0.068040423,0.226441354,0.6412398219108582,0.7032948136329651,0.8265718221664429,0.2428784072399139,0.3534979224205017,0.044764318,0.4651445150375366,0.5463751554489136,0.055259652,0.09484525,0.4725313484668731,0.033716541,0.6702306866645813,0.358128548,0.053107906,0.4565763473510742,0.079281576,mrs_green_apple,TRUE,FALSE,FALSE
Just A Friend.mp3,0.4621,0.2185651212930679,0.1786332577466964,0.3117410838603973,0.2277644127607345,0.5782100558280945,0.6329566240310669,0.1612294167280197,0.2064937204122543,0.138997808,0.5732007026672363,0.3841032385826111,0.1015448942780494,0.1026415303349495,0.1562496721744537,0.1186656802892685,0.2684931457042694,0.2079777866601944,0.1041579768061637,0.434101403,0.1805758327245712,mrs_green_apple,TRUE,FALSE,FALSE
Ke-Mo Sah-Bee.mp3,-0.0738,0.2492187768220901,0.5854271054267883,0.6335802674293518,0.1425896733999252,0.5187289714813232,0.4317039847373962,0.3651878237724304,0.4832826256752014,0.3016705513000488,0.1274352967739105,0.4056841731071472,0.4753617644309997,0.5578754544258118,0.5925137400627136,0.4229216575622558,0.027272668,0.1306177526712417,0.3062416911125183,0.1845469772815704,0.3027517199516296,mrs_green_apple,TRUE,FALSE,FALSE
Kikoridokei.mp3,0.0254,0.5559174418449402,0.5714079141616821,0.5891255140304565,0.3835258781909942,0.711731493,0.7415804266929626,0.5811842083930969,0.6491339206695557,0.4662379920482635,0.5507281422615051,0.565058708,0.5655387043952942,0.5048826932907104,0.5667380094528198,0.5585678219795227,0.5698526501655579,0.6031139492988586,0.4531408846378326,0.5228113532066345,0.5676969885826111,mrs_green_apple,TRUE,FALSE,FALSE
Kimiwo Shiranai.mp3,-0.1739,0.2062338292598724,0.8451453447341919,0.2865808606147766,0.4662379920482635,0.7965676784515381,0.917635441,0.3534282147884369,0.4066115617752075,0.6442250609397888,0.4343413412570953,0.8303449153900146,0.057334732,0.8549149036407471,0.8429277539253235,0.367156833,0.179782435,0.421611339,0.2759825885295868,0.5986055731773376,0.2078571319580078,mrs_green_apple,TRUE,FALSE,FALSE
Koito Uta.mp3,0.1406,0.7713890671730042,0.5525397062301636,0.5178147554397583,0.090193108,0.6345999240875244,0.4361416399478912,0.1788662225008011,0.3910316228866577,0.4662379622459411,0.4749964773654938,0.5405600666999817,0.61503005,0.6066149473190308,0.3802985548973083,0.039231926,0.2346696555614471,0.3404988944530487,0.1333023607730865,0.2459216117858886,0.3085677623748779,mrs_green_apple,TRUE,FALSE,FALSE
Kudari.mp3,-0.6476,0.2023643553256988,0.081702739,0.081483208,0.037082024,0.089097306,0.019437952,0.052814018,0.040845715,0.078713179,0.03960168,0.057440389,0.07538034,0.268749475,0.066326879,0.055336174,0.006666932,0.007680748,0.047118004,0.030733928,0.1457829475402832,mrs_green_apple,TRUE,FALSE,FALSE
Kujiranouta.mp3,-0.7045,0.1976041048765182,0.2981719672679901,0.3856059908866882,0.1252792477607727,0.5785077214241028,0.2504541873931885,0.086748041,0.3301201462745666,0.1841156482696533,0.213787243,0.2379741668701172,0.1919706463813781,0.807688296,0.3280986845493316,0.049267832,0.1120645329356193,0.1627789288759231,0.046399802,0.2002251595258712,0.080429673,mrs_green_apple,TRUE,FALSE,FALSE
L.P.mp3,-0.5481,0.7230528593063354,0.6788061857223511,0.5321820378303528,0.3716495931148529,0.6745330095291138,0.4022746980190277,0.6257240176200867,0.7390459179878235,0.7596713900566101,0.2741326987743377,0.41750899,0.497924805,0.9049869775772096,0.4461628794670105,0.6297177076339722,0.053749945,0.3398549854755401,0.2610011696815491,0.3705100119113922,0.8285229802131653,mrs_green_apple,TRUE,FALSE,FALSE
Lilac.mp3,-0.7598,0.7233582735061646,0.3008996248245239,0.1588908433914184,0.080501921,0.4863315522670746,0.5124486088752747,0.3335981965065002,0.415699154,0.2595440447330475,0.1614524126052856,0.6360847353935242,0.2739141285419464,0.3067347109317779,0.2128858417272567,0.2364721596240997,0.1453578323125839,0.1872069686651229,0.111241192,0.2321795672178268,0.297571987,mrs_green_apple,TRUE,FALSE,FALSE
Lion.mp3,0.4365,0.971725345,0.3607423603534698,0.1234712898731231,0.2442165315151214,0.9200745224952698,0.7839471101760864,0.4141878187656402,0.2036283314228058,0.4804786443710327,0.8317247629165649,0.6647036075592041,0.019215846,0.964722455,0.4598340690135956,0.1349468231201172,0.839536726,0.8784185647964478,0.2419368773698806,0.6614173650741577,0.1958246529102325,mrs_green_apple,TRUE,FALSE,FALSE
Log.mp3,-0.6393,0.3242220282554626,0.214650273,0.5310878157615662,0.2402478158473968,0.2808197140693664,0.041307304,0.4303867518901825,0.2986831068992615,0.085939139,0.129733145,0.1225494667887687,0.6015350222587585,0.6174405217170715,0.3018345236778259,0.709459662,0.027298588,0.1012334749102592,0.1582068651914596,0.2401948720216751,0.3682814240455627,"mrs_green_apple,_ami_sakaguchi",TRUE,FALSE,FALSE
Loneliness.mp3,-0.7761,0.7625566720962524,0.8360699415206909,0.6986894011497498,0.3141294121742248,0.6965004801750183,0.7146281003952026,0.512936532,0.5176318287849426,0.6419275403022766,0.1972897499799728,0.8240110278129578,0.8538365960121155,0.7848425507545471,0.5171441435813904,0.5190337896347046,0.1156607195734977,0.1823527067899704,0.3691445589065552,0.499511719,0.5794599056243896,mrs_green_apple,TRUE,FALSE,FALSE
"Love Me, Love You.mp3",0.7143,0.051749542,0.029703753,0.8302503228187561,0.2945445775985718,0.4792599678039551,0.3623484969139099,0.015784562,0.025202824,0.018869253,0.2839302718639374,0.3628845512866974,0.025371311,0.008898885,0.010368156,0.002091106,0.3594203591346741,0.2960941791534424,0.00539541,0.1241068020462989,0.023825364,mrs_green_apple,TRUE,FALSE,FALSE
Lovin'.mp3,0.6143,0.00346989,0.002309621,0.018743111,0.040162578,0.1747796982526779,0.2900247871875763,0.004339934,0.024469672,0.005099819,0.2449946850538253,0.02981654,0.003298651,0.001477943,0.002540993,0.001483719,0.061367773,0.023487044,0.001778725,0.051011782,0.002800927,mrs_green_apple,TRUE,FALSE,FALSE
Magic.mp3,0.8107,0.7898118495941162,0.628464401,0.7646939158439636,0.7444705963134766,0.8303965330123901,0.5197650194168091,0.5682361721992493,0.6745062470436096,0.706557572,0.8626701235771179,0.7027851343154907,0.3671568036079407,0.8687154054641724,0.7180571556091309,0.2730962932109833,0.8513050079345703,0.44595176,0.6548387408256531,0.681355894,0.6339486837387085,mrs_green_apple,TRUE,FALSE,FALSE
Misukasazu.mp3,-0.5688,0.4959717690944671,0.4231004416942596,0.6082450151443481,0.1621808856725692,0.5128145813941956,0.255158007,0.3519233167171478,0.3818820714950561,0.4719533026218414,0.390824556,0.2953315377235412,0.6537903547286987,0.6443579792976379,0.497924805,0.4964600205421448,0.1531687676906585,0.2384171783924102,0.251417875,0.3783586025238037,0.6128022074699402,mrs_green_apple,TRUE,FALSE,FALSE
Mrs. GREEN APPLE - 狭心症 ⧸ Kyoshinsho [Audio].mp3,-0.1707,0.074939117,0.075858183,0.2805670797824859,0.03659692,0.094719559,0.034684174,0.077727407,0.1110964715480804,0.067362398,0.036942795,0.039750516,0.085977502,0.3726478815078735,0.1343210637569427,0.1526628136634826,0.078925878,0.075789742,0.1149633526802063,0.064653493,0.075516582,radwimps,TRUE,FALSE,FALSE
Mrs. GREEN APPLE「lulu.」Official Music Video.mp3,-0.2238,0.7819765210151672,0.8349459171295166,0.9697567820549012,0.6931095719337463,0.8909838795661926,0.8425719141960144,0.8257654309272766,0.6620320677757263,0.6598312258720398,0.8271310925483704,0.9685303568840028,0.92975992,0.6769670248031616,0.7035749554634094,0.9782395958900452,0.6691235303878784,0.6713022589683533,0.3642968237400055,0.7679781913757324,0.5421361327171326,mrs_green_apple,TRUE,FALSE,FALSE
Mrs. GREEN APPLE「Soranji」Official Music Video.mp3,-0.2238,0.7819765210151672,0.8349459171295166,0.9697567820549012,0.6931095719337463,0.8909838795661926,0.8425719141960144,0.8257654309272766,0.6620320677757263,0.6598312258720398,0.8271310925483704,0.9685303568840028,0.92975992,0.6769670248031616,0.7035749554634094,0.9782395958900452,0.6691235303878784,0.6713022589683533,0.3642968237400055,0.7679781913757324,0.5421361327171326,mrs_green_apple,TRUE,FALSE,FALSE
Mrs. GREEN APPLE「クスシキ」Official Music Video.mp3,0.2943,0.020206301,0.026746567,0.2154539078474044,0.1597062200307846,0.5633779168128967,0.6697448492050171,0.046356611,0.1033407151699066,0.004390866,0.8278977274894714,0.2217717617750167,0.001694103,0.002169992,0.016882464,0.000771798,0.3998116552829742,0.1989430040121078,0.004231588,0.2846753895282745,0.002900858,mrs_green_apple,TRUE,FALSE,FALSE
Mrs. GREEN APPLE「ナハトムジーク」Official Music Video.mp3,-0.2238,0.7819765210151672,0.8349459171295166,0.9697567820549012,0.6931095719337463,0.8909838795661926,0.8425719141960144,0.8257654309272766,0.6620320677757263,0.6598312258720398,0.8271310925483704,0.9685303568840028,0.92975992,0.6769670248031616,0.7035749554634094,0.9782395958900452,0.6691235303878784,0.6713022589683533,0.3642968237400055,0.7679781913757324,0.5421361327171326,mrs_green_apple,TRUE,FALSE,FALSE
Mrs. GREEN APPLE「フロリジナル」Official Music Video.mp3,-0.2238,0.7819765210151672,0.8349459171295166,0.9697567820549012,0.6931095719337463,0.8909838795661926,0.8425719141960144,0.8257654309272766,0.6620320677757263,0.6598312258720398,0.8271310925483704,0.9685303568840028,0.92975992,0.6769670248031616,0.7035749554634094,0.9782395958900452,0.6691235303878784,0.6713022589683533,0.3642968237400055,0.7679781913757324,0.5421361327171326,mrs_green_apple,TRUE,FALSE,FALSE
Mrs. GREEN APPLE「夏の影」Official Music Video.mp3,-0.2238,0.7819765210151672,0.8349459171295166,0.9697567820549012,0.6931095719337463,0.8909838795661926,0.8425719141960144,0.8257654309272766,0.6620320677757263,0.6598312258720398,0.8271310925483704,0.9685303568840028,0.92975992,0.6769670248031616,0.7035749554634094,0.9782395958900452,0.6691235303878784,0.6713022589683533,0.3642968237400055,0.7679781913757324,0.5421361327171326,mrs_green_apple,TRUE,FALSE,FALSE
Mrs. GREEN APPLE「天国」Official Music Video.mp3,-0.2238,0.7819765210151672,0.8349459171295166,0.9697567820549012,0.6931095719337463,0.8909838795661926,0.8425719141960144,0.8257654309272766,0.6620320677757263,0.6598312258720398,0.8271310925483704,0.9685303568840028,0.92975992,0.6769670248031616,0.7035749554634094,0.9782395958900452,0.6691235303878784,0.6713022589683533,0.3642968237400055,0.7679781913757324,0.5421361327171326,mrs_green_apple,TRUE,FALSE,FALSE
Naniwo Naniwo.mp3,-0.5281,0.4786430597305298,0.3902071118354797,0.8010812997817993,0.099426486,0.6689749360084534,0.9235233664512634,0.2080179899930954,0.5676594972610474,0.055617612,0.2341657280921936,0.4022746682167053,0.8024394512176514,0.2500190138816833,0.414061964,0.037326884,0.015799738,0.063889995,0.1968648135662078,0.7080612182617188,0.6476589441299438,mrs_green_apple,TRUE,FALSE,FALSE
New My Normal.mp3,-0.1987,0.034749623,0.097433336,0.2236524820327758,0.161254197,0.6814088821411133,0.5234203338623047,0.1358900815248489,0.2319619953632354,0.0169637,0.2230384051799774,0.4072155654430389,0.059210248,0.007770581,0.2041038423776626,0.071883835,0.5529622435569763,0.2066537886857986,0.066751458,0.2118190377950668,0.046162732,mrs_green_apple,TRUE,FALSE,FALSE
No.7.mp3,0.0477,0.086323485,0.099426486,0.214979663,0.052521676,0.1809373497962951,0.2722905278205871,0.057599209,0.097906686,0.114516981,0.080936715,0.1170412525534629,0.13770631,0.032992378,0.05829221,0.084454998,0.2215611785650253,0.071396716,0.082697347,0.09995237,0.1616507917642593,mrs_green_apple,TRUE,FALSE,FALSE
Nonisakuuta.mp3,0.3991,0.1268392503261566,0.1134813129901886,0.7876046895980835,0.384941041,0.6188092231750488,0.3761646747589111,0.1436676084995269,0.2797792851924896,0.319121391,0.4892594218254089,0.559425414,0.024703873,0.043609526,0.073297277,0.029929746,0.7242856025695801,0.270095021,0.022414217,0.2724114954471588,0.090494074,mrs_green_apple,TRUE,FALSE,FALSE
Norn.mp3,-0.2183,0.985827625,0.8293581008911133,0.7437267899513245,0.4952393472194671,0.9691349267959596,0.5990161299705505,0.3868792653083801,0.7279270887374878,0.8442806601524353,0.8890655040740967,0.9717790484428406,0.9648551940917968,0.010189336,0.45713672,0.013325148,0.4128260016441345,0.9440737962722778,0.1224182546138763,0.7489258050918579,0.6143506169319153,mrs_green_apple,TRUE,FALSE,FALSE
Omochanoheitai.mp3,-0.5457,0.257228285,0.4915779829025268,0.6293760538101196,0.1726944297552108,0.7703028321266174,0.013058192,0.2882183492183685,0.3073060512542724,0.382602721,0.5101304054260254,0.4014824330806732,0.5084220170974731,0.7460001707077026,0.2970874309539795,0.6217131614685059,0.024168445,0.026081096,0.287317693,0.460834801,0.2740841507911682,mrs_green_apple,TRUE,FALSE,FALSE
On My Mind.mp3,0.0687,0.0416178,0.438664973,0.1094199568033218,0.2101172506809234,0.568355918,0.1477357000112533,0.1790635138750076,0.092359789,0.3651594817638397,0.2929302155971527,0.4369823634624481,0.015335819,0.7399395108222961,0.1731483489274978,0.043325305,0.011353657,0.046768479,0.017292492,0.1682410985231399,0.031648681,mrs_green_apple,TRUE,FALSE,FALSE
Oz (2017 Version).mp3,-0.4598,0.6585273146629333,0.8044827580451965,0.413832426,0.2747646868228912,0.6996136903762817,0.5504865646362305,0.3915222287178039,0.4495738744735718,0.5532639622688293,0.6190108060836792,0.8158935308456421,0.5855752229690552,0.8444410562515259,0.4539274275302887,0.5657786130905151,0.09409339,0.6927459239959717,0.4051544964313507,0.4746311604976654,0.3567687273025512,mrs_green_apple,TRUE,FALSE,FALSE
Part of me.mp3,-0.6062,0.6489949226379395,0.5397717952728271,0.8062431216239929,0.051272422,0.4056253135204315,0.3946674764156341,0.1468196958303451,0.1498421281576156,0.7360687255859375,0.2320490032434463,0.2775464057922363,0.4092207849025726,0.7687332034111023,0.2088639140129089,0.1359187811613083,0.096919261,0.045394875,0.089494377,0.2111726999282837,0.3186706602573395,mrs_green_apple,TRUE,FALSE,FALSE
Party.mp3,-0.2221,0.1561692506074905,0.4994507133960724,0.8293192386627197,0.4957276582717895,0.8089790344238281,0.8305233120918274,0.5007323622703552,0.5363736152648926,0.6670935153961182,0.708035946,0.5212274789810181,0.025107035,0.6216592788696289,0.5279858708381653,0.285770446,0.7407373785972595,0.6667680740356445,0.3062157332897186,0.6343592405319214,0.191252127,mrs_green_apple,TRUE,FALSE,FALSE
Present (Japanese Version).mp3,0.3064,0.02265081,0.029008122,0.1310689151287078,0.095834926,0.4532618522644043,0.4909678101539612,0.1004366055130958,0.1224313676357269,0.014461765,0.3738758265972137,0.1304930448532104,0.002917855,0.005663865,0.1041693538427352,0.01539492,0.3967691659927368,0.206773892,0.083441183,0.2233346998691558,0.1094199568033218,mrs_green_apple,TRUE,FALSE,FALSE
Propose.mp3,-0.4358,0.9798226952552797,0.7193343043327332,0.813423753,0.1196650937199592,0.4645979106426239,0.658087969,0.2430355697870254,0.4499968290328979,0.6394546627998352,0.1529788821935653,0.6185500621795654,0.9714558720588684,0.902566671,0.501342773,0.2334004342555999,0.018978035,0.035544392,0.2763486206531524,0.2680303752422333,0.9575961232185364,mrs_green_apple,TRUE,FALSE,FALSE
Public.mp3,-0.3939,0.005291604,0.036288302,0.037361987,0.010489092,0.052473102,0.031202821,0.013795364,0.016914913,0.013636836,0.05654813,0.017492764,0.006073934,0.1344914883375167,0.020725064,0.011574995,0.052037828,0.010013571,0.009412589,0.026810201,0.024330189,mrs_green_apple,TRUE,FALSE,FALSE
Que Sera Sera.mp3,0.1766,0.928894043,0.6707700490951538,0.7353566884994507,0.5771378874778748,0.8986331820487976,0.8790300488471985,0.5975491404533386,0.7823300957679749,0.6159545183181763,0.7813097834587097,0.6676896214485168,0.8375203013420105,0.6311681270599365,0.6750286221504211,0.4910898208618164,0.8606621623039246,0.5023803114891052,0.5747230052947998,0.7252960801124573,0.5150710940361023,mrs_green_apple,TRUE,FALSE,FALSE
Reverse.mp3,-0.4706,0.3257215917110443,0.4945070445537567,0.2772265970706939,0.1194081306457519,0.5277424454689026,0.1398069262504577,0.4266798794269562,0.3224460184574127,0.3813347518444061,0.2385945469141006,0.2784284353256225,0.309806228,0.3244493901729584,0.4653874933719635,0.3984650075435638,0.073098533,0.08035747,0.4718315601348877,0.3279305696487427,0.2471687942743301,mrs_green_apple,TRUE,FALSE,FALSE
Risky Game.mp3,-0.2023,0.017712301,0.3121799528598785,0.1259227693080902,0.1178256571292877,0.3090497851371765,0.1449488550424575,0.067731455,0.086323477,0.057176597,0.074702509,0.3483680188655853,0.037221756,0.1092773005366325,0.3976898491382599,0.061649632,0.035410732,0.034979649,0.084417239,0.038938507,0.049176432,mrs_green_apple,TRUE,FALSE,FALSE
Romanticism.mp3,0.8326,0.427292138,0.1676951646804809,0.3071761727333069,0.2739869952201843,0.6060468554496765,0.6812498569488525,0.2775708734989166,0.5532337427139282,0.165256068,0.2882184088230133,0.1283065378665924,0.197599247,0.4337115883827209,0.3144187927246094,0.1231545507907867,0.3344535827636719,0.2374874800443649,0.1308396905660629,0.3176908195018768,0.093678012,mrs_green_apple,TRUE,FALSE,FALSE
Samama Festival!.mp3,0.3291,0.001842253,0.005533389,0.035144847,0.079317227,0.3111128211021423,0.1772672086954116,0.030071842,0.1131869107484817,0.001120377,0.2013024538755417,0.070719875,0.000780889,0.001094452,0.02180199,0.001754614,0.2293194085359573,0.036083948,0.00854433,0.1228385418653488,0.001014263,mrs_green_apple,TRUE,FALSE,FALSE
Seeds of Delight.mp3,0.2407,0.065485209,0.1761041134595871,0.040999025,0.1591193825006485,0.8259585499763489,0.8545207977294922,0.3252258002758026,0.070367709,0.1027990281581878,0.7089844942092896,0.3321749567985534,0.034293942,0.016137322,0.2131314277648925,0.014295689,0.8129416108131409,0.2476233690977096,0.016947422,0.3031899631023407,0.034815196,mrs_green_apple,TRUE,FALSE,FALSE
Shokinouta.mp3,0.8154,0.037361991,0.4442049860954284,0.1573309451341629,0.1706461608409881,0.3675805926322937,0.5444381237030029,0.0536507,0.1147647872567176,0.078571655,0.2416683137416839,0.114467479,0.025982056,0.2104415893554687,0.176387683,0.034848027,0.4907847046852112,0.2284575849771499,0.052424572,0.1778822839260101,0.040578745,mrs_green_apple,TRUE,FALSE,FALSE
Shunshu.mp3,-0.0587,0.013222823,0.0085278,0.096195161,0.053206209,0.3739329576492309,0.088406235,0.012455652,0.043691058,0.013325146,0.077064961,0.09833879,0.021226401,0.009615035,0.017160231,0.005139611,0.093843959,0.091058277,0.011266297,0.033273943,0.050893724,mrs_green_apple,TRUE,FALSE,FALSE
Simple.mp3,-0.2108,0.7759923338890076,0.2812081575393677,0.5197650790214539,0.2810601592063904,0.7319695949554443,0.7279754877090454,0.3010537326335907,0.3590551018714905,0.5214711427688599,0.3786888420581817,0.3269157409667969,0.6498563885688782,0.5883570909500122,0.3521739542484283,0.4440825581550598,0.1374166756868362,0.7492707371711731,0.1287440657615661,0.2673723101615906,0.8430570960044861,mrs_green_apple,TRUE,FALSE,FALSE
Smile Of Dreamer.mp3,-0.0111,0.292898566,0.130700946,0.4549564719200134,0.3445123732089996,0.5207400918006897,0.3960681557655334,0.1877276301383972,0.5681902766227722,0.017012624,0.3838144838809967,0.111967385,0.3536374270915985,0.1176228076219558,0.3740366101264953,0.077762425,0.6103591322898865,0.3854902982711792,0.4790771603584289,0.4026269912719726,0.058078151,mrs_green_apple,TRUE,FALSE,FALSE
Softdrink.mp3,-0.1502,0.336603582,0.377511978,0.4428623616695404,0.2504083812236786,0.4669671356678009,0.007815889,0.1570075750350952,0.2074153125286102,0.4099293053150177,0.1663365960121154,0.3196520805358886,0.3129996359348297,0.4743572175502777,0.089295648,0.1295128017663955,0.046986643,0.082994148,0.041152887,0.054048739,0.2463746666908264,mrs_green_apple,TRUE,FALSE,FALSE
Soup.mp3,-0.3088,0.1144674941897392,0.3603905737400055,0.064949401,0.09986455,0.3048688769340515,0.6053909063339233,0.084947102,0.2313970476388931,0.1019018292427063,0.4296985566616058,0.4633228480815887,0.019549949,0.044847902,0.1412814259529113,0.009037754,0.6288918852806091,0.1730784475803375,0.060141824,0.1714770197868347,0.036322463,mrs_green_apple,TRUE,FALSE,FALSE
Splash.mp3,-0.1733,0.7617933750152588,0.1177242025732994,0.064712569,0.3410885035991668,0.533640444,0.6933691501617432,0.057018869,0.025347175,0.2348450571298599,0.069668226,0.1331895589828491,0.1557835191488266,0.9509148001670836,0.1160107925534248,0.2079375684261322,0.018599967,0.1248518154025077,0.011823395,0.1651886850595474,0.1662688702344894,mrs_green_apple,TRUE,FALSE,FALSE
