filename,bpm,rms_energy,spectral_centroid,spectral_contrast,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,lyrical_sentiment,tempo_stability,dynamic_range_db,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,energy_buildup,artist_canonical,artist,Zuttomayo,artist_yorushika,chord_change_rate,chord_diversity,major_chord_ratio,chord_entropy,band_bass_ratio,band_mid_ratio,band_high_ratio,inst_acoustic_guitar,inst_electric_guitar,inst_steel_guitar_slide_guitar,inst_bass_guitar,inst_banjo,inst_mandolin,inst_plucked_string_instrument,inst_violin_fiddle,inst_cello,inst_double_bass,inst_bowed_string_instrument,inst_pizzicato,inst_piano,inst_electric_piano,inst_organ,inst_synthesizer,inst_harpsichord,inst_drum_kit,inst_drum_machine,inst_bass_drum,inst_snare_drum,inst_hi-hat,inst_cymbal,inst_tabla,inst_saxophone,inst_trumpet,inst_trombone,inst_flute,inst_brass_instrument,inst_wind_instrument_woodwind_instrument,inst_singing,inst_male_singing,inst_female_singing,inst_choir,inst_rapping,inst_drum,inst_music,mode_ionian_match,mode_dorian_match,mode_phrygian_match,mode_lydian_match,mode_mixolydian_match,mode_aeolian_match,mode_locrian_match,mode_harmonic_minor_match,mode_melodic_minor_match,mode_pentatonic_maj_match,mode_pentatonic_min_match,mode_blues_match,mode_hirajoshi_match
ずっと真夜中でいいのに。『クズリ念』MV (ZUTOMAYO – KUZURI).mp3,123.05,0.1204159036278724,2346.007563177518,22.23267804224502,0.1097219830476445,0.6779377037523496,-115.822197,87.76694489,31.249963760375977,4.112414360046387,16.78507423400879,27.076934814453125,-0.5845,0.019,17.75,0.044468991,2.58,1.3,0.1614772759344761,-0.065030827,0.020926126,-0.118359537,-0.003215523,-0.013087759,0.987,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.658,1,0.527,3.514,0.3288317620754242,0.3068307936191559,0.021081196,0.0029,0.0041,0.0035,0.0026,0.0001,0.0002,0.0121,0.0006,0.0004,0.0003,0.001,0.0004,0.0009,0.0005,0.0001,0.0003,0.0002,0.0113,0.0002,0.007,0.0068,0.0028,0.004,0.0001,0.0002,0.0001,0.0001,0.0002,0.0003,0.0002,0.036,0.0003,0.0016,0.0002,0.0001,0.0098,0.5436,0.9162,0.8939,0.8912,0.9114,0.9079,0.8981,0.8799,0.8889,0.8996,0.8807,0.8619,0.8732,0.8447
ずっと真夜中でいいのに。『Ham』MV (ZUTOMAYO  – Ham).mp3,117.45,0.2170652598142624,2096.0615016767347,23.34235485397713,0.090973275,0.7724296775002523,-114.9642715,87.34634399414062,39.55165863037109,4.400796890258789,23.41268920898437,23.31732177734375,-0.3957,0.021,78.06,0.063013159,3.04,1.4928,-0.013721946,0.1861442514704132,-0.037592428,-0.06447385,-0.012005657,-0.007511758,1.434,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.029,1,0.593,3.698,0.4571216106414795,0.2664379477500915,0.012086782,0.0005,0.0013,0.0004,0.0011,0.0001,0.0001,0.0033,0.0002,0.0001,0.0001,0.0004,0.0004,0.0106,0.0081,0.0003,0.0006,0.0002,0.0024,0.0002,0.0012,0.0007,0.0003,0.0004,0,0.0002,0.0001,0,0.0001,0.0002,0.0002,0.0203,0.0002,0.0013,0.0001,0.0001,0.002,0.71,0.9233,0.8952,0.8909,0.9239,0.9212,0.8937,0.8778,0.8983,0.8974,0.8775,0.8573,0.8735,0.8674
ずっと真夜中でいいのに。『クリームで会いにいけますか』MV (ZUTOMAYO - CREAM).mp3,129.2,0.1236106604337692,2195.7660070317565,21.743447753632417,0.09905337,0.678663809,-110.7583542,92.94295501708984,30.361555099487305,0.7396809458732605,17.28738021850586,24.06887435913086,0.447,0.017,10.45,0.054461546,4.16,1.3719,-0.024788736,-0.081829187,-0.007931271,-0.021838254,0.008311462,0.005222712,0.933,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.374,1,0.537,4.18,0.3765483796596527,0.254905105,0.011998963,0.0006,0.0007,0.0002,0.0012,0.0001,0.0001,0.0024,0.0016,0.0006,0.0004,0.001,0.0004,0.0011,0.0005,0.0002,0.0004,0.0002,0.0047,0.0001,0.0019,0.0025,0.0009,0.001,0.0001,0.0009,0.0011,0.001,0.0002,0.0023,0.0005,0.024,0.0003,0.0013,0.0002,0.0001,0.0042,0.5001,0.8806,0.8793,0.8831,0.8874,0.8673,0.8885,0.8814,0.887,0.8778,0.8265,0.8335,0.87,0.8508
ずっと真夜中でいいのに。『残機』MV (ZUTOMAYO - Time Left).mp3,143.55,0.1185484901070594,2432.8435358093056,21.13945341386516,0.1076720791215477,0.6534581686444937,-107.4438477,86.20934295654297,29.696792602539062,6.689055442810059,17.886585235595703,20.318967819213867,0.1312,0.0165,12.02,0.050602749,3.44,1.386,0.1377668378601814,-0.017142192,0.054523006,0.040851289,0.004905541,-0.015199239,1.114,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.379,1,0.599,3.742,0.3634191751480102,0.3214290738105774,0.019674556,0.0018,0.0026,0.0006,0.0056,0.0004,0.0007,0.0092,0.001,0.0006,0.0005,0.0012,0.0006,0.0017,0.0008,0.0002,0.0008,0.0004,0.0098,0.0004,0.0054,0.0058,0.002,0.0024,0.0001,0.0004,0.0002,0.0002,0.0003,0.0005,0.0003,0.0209,0.0004,0.0014,0.0002,0.0002,0.0098,0.4433,0.8792,0.8832,0.8791,0.8774,0.879,0.8757,0.8662,0.8726,0.8838,0.8524,0.8651,0.8833,0.8231
ずっと真夜中でいいのに。『夏枯れ』Special Movie (ZUTOMAYO - Summer Slack).mp3,103.36,0.2213712632656097,1962.360563,22.3573634,0.087894476,0.6768509940734935,-105.266861,95.59451293945312,41.59540939331055,2.0804479122161865,20.38803672790528,22.01181411743164,-0.369,0.0229,78.06,0.074889757,3.82,1.4707,0.1238937808802502,0.095714368,-0.000739957,0.025016495,0.002834777,0.01000395,0.875,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.665,1,0.641,3.528,0.5024043321609497,0.2733604907989502,0.010571888,0.0009,0.0021,0.001,0.0014,0.0001,0.0002,0.0058,0.0004,0.0002,0.0002,0.0005,0.0005,0.0023,0.0058,0.0002,0.0007,0.0003,0.004,0.0004,0.0023,0.0011,0.0004,0.0005,0,0.0001,0.0001,0.0001,0,0.0001,0.0001,0.0179,0.0001,0.0006,0.0001,0.0002,0.0031,0.7239,0.9197,0.8963,0.8853,0.9073,0.9103,0.8953,0.8794,0.8904,0.9057,0.8755,0.8655,0.8631,0.8348
ずっと真夜中でいいのに。『海馬成長痛』MV (ZUTOMAYO – Hippocampal Pain).mp3,143.55,0.1214683577418327,2457.9295737538005,21.237098658837063,0.1122557429789928,0.6836850023070047,-102.8018341,76.31491088867188,29.28685188293457,-6.376441956,19.351539611816406,33.209712982177734,-0.5591,0.0157,28.66,0.065370224,2.6,1.3476,0.1110934322746781,0.03453757,-0.064835929,0.1336942723118316,0.008896989,0.00569441,0.978,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.756,0.875,0.483,3.175,0.4689231514930725,0.2285851240158081,0.026870409,0.002,0.0057,0.0004,0.0055,0.0001,0.0001,0.0109,0.0009,0.0005,0.0004,0.0008,0.0003,0.0012,0.0005,0.0001,0.0007,0.0001,0.0035,0.0011,0.002,0.0012,0.0006,0.0008,0.0001,0.0004,0.0005,0.0003,0.0001,0.0009,0.0002,0.0192,0.0003,0.0006,0.0001,0.001,0.0043,0.455,0.8767,0.8793,0.8983,0.8724,0.8752,0.8997,0.8949,0.9016,0.8811,0.8345,0.8441,0.8744,0.8548
ずっと真夜中でいいのに。『シェードの埃は延長』MV (ZUTOMAYO - SHADE).mp3,95.7,0.1260443031787872,2431.021676381593,21.41688457153501,0.099068441,0.7325445269775829,-100.5411224,84.37157440185547,28.566123962402344,2.526249408721924,18.22002220153809,14.541330337524414,-0.2909,0.0293,16.72,0.055985417,3.82,1.2771,0.05091247,0.093112641,-0.038622763,-0.033484168,-0.00944123,0.009282937,0.858,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.516,1,0.489,3.779,0.4470137655735016,0.2654388546943664,0.009923804,0.0011,0.0019,0.0003,0.0013,0.0002,0.0003,0.0061,0.0009,0.0006,0.0004,0.0009,0.0005,0.0015,0.0009,0.0003,0.0005,0.0004,0.0044,0.0003,0.0025,0.0027,0.0016,0.0022,0.0002,0.0002,0.0002,0.0003,0.0003,0.0005,0.0002,0.0195,0.0004,0.0015,0.0003,0.0004,0.0048,0.4685,0.8879,0.8981,0.9038,0.8802,0.8872,0.9048,0.8898,0.9013,0.8946,0.8644,0.8511,0.8792,0.8509
ずっと真夜中でいいのに。『不法侵入』MV (ZUTOMAYO – Intrusion).mp3,92.29,0.1339347064495086,2435.958986,22.28577808628549,0.1152959596342674,0.6908606730520305,-96.98256683,85.57976531982422,29.28643798828125,-9.019371986,21.42139434814453,21.65526580810547,-0.1605,0.0197,18.4,0.043230485,3.98,1.4059,0.065082738,0.1440502160995881,-0.053010206,0.015796698,-0.00169256,0.009592624,1.042,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.957,1,0.569,3.579,0.2938245236873626,0.325441301,0.01531716,0.001,0.0017,0.0002,0.0009,0.0001,0.0002,0.0049,0.0012,0.0006,0.0003,0.0009,0.0004,0.001,0.0005,0.0002,0.0003,0.0002,0.0039,0.0002,0.0018,0.0014,0.0012,0.0015,0.0001,0.0002,0.0002,0.0002,0.0002,0.0004,0.0003,0.0271,0.0003,0.0015,0.0002,0.0002,0.0036,0.5393,0.9122,0.8984,0.8955,0.9055,0.91,0.8983,0.8811,0.8915,0.9006,0.8695,0.8754,0.8796,0.8417
ずっと真夜中でいいのに。『奥底に眠るルーツ』 (ZUTOMAYO - Inner Heart)（Audio Track）.mp3,89.1,0.1931528747081756,2485.529342000758,22.713021869477608,0.1018587600509283,0.7204675940865656,-94.93279266,75.13239288330078,29.17988014221192,5.654757022857666,21.296405792236328,30.18281936645508,-0.0502,0.04,18.36,0.037093654,3.95,1.5878,0.004939329,-0.112500552,0.03047124,0.07298958,-0.00110947,8.298382403889253e-05,0.918,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.153,1,0.552,3.968,0.5597048997879028,0.2044382840394973,0.01406303,0.0005,0.0008,0.0002,0.0015,0,0,0.0024,0.0003,0.0001,0.0001,0.0003,0.0002,0.0004,0.0002,0,0.0001,0.0001,0.0026,0.0003,0.0013,0.0007,0.0003,0.0005,0,0.0001,0.0001,0,0.0002,0.0001,0.0003,0.0144,0.0001,0.0013,0.0001,0,0.0023,0.732,0.8956,0.8756,0.8953,0.8886,0.8949,0.8897,0.8842,0.8867,0.8797,0.8443,0.8397,0.8614,0.8489
ずっと真夜中でいいのに。『微熱魔』MV (ZUTOMAYO - Warmthaholic).mp3,89.1,0.1252569705247879,2316.939029540936,21.52353311764581,0.1046622852626589,0.7233970697537458,-94.66030884,94.16584014892578,27.321083068847656,-3.228313446,16.902894973754883,21.802135467529297,0.447,0.0276,9.53,0.038856179,3.73,1.3814,0.166487939,0.011416461,0.090046669,-0.048986852,-0.005185092,-0.009858274,1.02,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.925,1,0.621,3.366,0.2965995371341705,0.2966686189174652,0.010513282,0.0018,0.0023,0.0003,0.0017,0.0006,0.0009,0.0081,0.0028,0.0006,0.0004,0.0017,0.0008,0.0013,0.0006,0.0002,0.0004,0.0003,0.0085,0.0003,0.0048,0.0051,0.0022,0.0026,0.0003,0.0002,0.0002,0.0002,0.0002,0.0004,0.0002,0.0276,0.0005,0.0024,0.0002,0.0009,0.0085,0.4938,0.9155,0.8864,0.8973,0.912,0.9101,0.8945,0.8754,0.8914,0.889,0.8725,0.8534,0.8698,0.865
ずっと真夜中でいいのに。『綺羅キラー (feat. Mori Calliope)』MV (ZUTOMAYO – Kira Killer).mp3,143.55,0.1210403516888618,2448.394559,21.603608056428705,0.1237814015355603,0.6487893358537037,-86.79935455,87.94254302978516,26.242647171020508,-14.15094948,24.68350601196289,23.415218353271484,-0.6521,0.013,11.24,0.035925794,2.65,1.3493,0.014385118,0.080446754,0.0154853,-0.055138043,0.005663804,-0.012542202,0.953,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.499,1,0.529,4.118,0.3070643544197082,0.3764181137084961,0.018788861,0.0016,0.0049,0.0011,0.002,0.0003,0.0002,0.01,0.0008,0.0004,0.0002,0.0008,0.0004,0.0017,0.0013,0.0002,0.0009,0.0002,0.0044,0.0004,0.0021,0.002,0.0007,0.0008,0.0001,0.0002,0.0002,0.0002,0.0001,0.0004,0.0002,0.0236,0.0003,0.0019,0.0002,0.0011,0.0046,0.4812,0.8771,0.8928,0.8951,0.8752,0.878,0.8945,0.889,0.8893,0.8876,0.846,0.8453,0.8735,0.8415
ずっと真夜中でいいのに。『胸の煙』MV（ZUTOMAYO – One's Mind).mp3,136,0.254159927,2276.145738611989,22.579623552245543,0.087903498,0.6551575603249737,-84.27828217,77.61600494384766,36.54935073852539,10.94431972503662,20.16346549987793,32.26115036010742,-0.5874,0.0157,29.41,0.055675913,3.91,1.3385,-0.100456174,0.0220944,0.041979987,-0.044251578,0.006606741,-0.002555617,1.086,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.77,1,0.51,4.134,0.5937740802764893,0.1209864616394043,0.025384087,0.0002,0.0002,0.0001,0.0004,0,0,0.0006,0.0009,0.0004,0.0001,0.0006,0.0003,0.001,0.0017,0.0001,0.0004,0.0001,0.0018,0.001,0.001,0.0005,0.0002,0.0003,0,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0218,0.0002,0.0008,0.0001,0.0003,0.0017,0.7145,0.8803,0.8765,0.8708,0.8793,0.8801,0.8736,0.8669,0.8735,0.8765,0.8273,0.8359,0.8565,0.8256
ずっと真夜中でいいのに。『マリンブルーの庭園』 (ZUTOMAYO - Marine Blue Garden)（Audio Track）.mp3,86.13,0.2383782267570495,2031.778373775595,23.256315379614293,0.079675712,0.8020695188095844,-81.62062073,99.23967742919922,36.12081146240234,-0.178038597,25.75969886779785,37.21106719970703,-0.3305,0.0234,12.88,0.016019298,3.31,1.3715,0.1420740585568392,-0.0285534,0.019622826,-0.088000726,-0.006292505,-0.001752505,0.973,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.729,0.958,0.544,3.786,0.4692744612693786,0.1316525191068649,0.009492842,0.0016,0.0056,0.0013,0.0022,0,0.0001,0.0096,0.0042,0.0004,0.0002,0.0011,0.0006,0.001,0.0009,0.0003,0.0009,0.0001,0.004,0.0006,0.0026,0.0019,0.0004,0.0006,0.0001,0.0002,0.0002,0.0001,0.0003,0.0002,0.0004,0.0145,0.0003,0.001,0.0001,0.0004,0.0062,0.6672,0.9225,0.8845,0.9044,0.908,0.9113,0.8954,0.8881,0.8894,0.8929,0.8699,0.8456,0.8672,0.864
ずっと真夜中でいいのに。『居眠り遠征隊』 (ZUTOMAYO - Inemuri Enseitai)（Audio Track）.mp3,129.2,0.2223556041717529,2243.710130526422,22.568425793289144,0.095258298,0.5321666428201239,-80.37285614,89.73658752441406,31.903705596923828,-0.841372788,22.278356552124023,28.447166442871094,0.1579,0.0172,23.23,0.027326478,4.05,1.801,-0.05537667,-0.162553145,-0.004617679,0.03032718,-0.000875186,-0.009171639,1.026,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.154,0.958,0.532,3.296,0.4650698602199554,0.1960162222385406,0.015269704,0.0005,0.001,0.0002,0.0012,0.0001,0.0001,0.0021,0.0002,0.0001,0.0001,0.0003,0.0003,0.0074,0.0088,0.0001,0.0006,0.0004,0.002,0.0006,0.001,0.0007,0.0003,0.0004,0,0.0001,0,0,0.0001,0.0001,0.0001,0.014,0.0001,0.0004,0.0001,0.0002,0.0017,0.7242,0.9012,0.8844,0.8879,0.8862,0.8958,0.8949,0.8707,0.8858,0.8873,0.8652,0.8512,0.8793,0.8261
lowmotion algae.mp3,123.05,0.2174586206674575,1912.011348633008,22.39205497477439,0.085623585,0.7373931417486533,-80.12769318,111.52327728271484,36.30421829223633,-9.545949936,19.408456802368164,23.025043487548828,-0.2633,0.0173,25.13,0.013477909,1.63,1.1383,0.1141120273737505,0.1088932990983362,0.016125925,0.1116383412278989,0.006826899,0.019842207,1.603,zutomayo,FALSE,TRUE,FALSE,2.518,1,0.557,3.669,0.4336350858211517,0.2268305271863937,0.007411849,0.0037,0.0013,0.0005,0.0013,0.0001,0.0001,0.0064,0.0011,0.0004,0.0003,0.001,0.0004,0.0054,0.0033,0.0006,0.001,0.0002,0.0047,0.0002,0.002,0.0016,0.0006,0.0008,0.0001,0.0003,0.0003,0.0002,0.0025,0.0005,0.0008,0.0206,0.0005,0.0013,0.0008,0.0003,0.0052,0.5605,0.9171,0.8833,0.8885,0.9128,0.9058,0.885,0.8793,0.8992,0.8985,0.8717,0.8498,0.8592,0.8585
ずっと真夜中でいいのに。『花一匁』MV (ZUTOMAYO – Hanaichi Monnme).mp3,129.2,0.1336541026830673,2572.030422009874,21.886535931475304,0.130141317,0.602708502,-78.46216583,79.94684600830078,26.062883377075195,-6.566771984,16.851154327392578,23.38866806030273,-0.0678,0.0183,11.05,0.040159445,3.31,1.359,0.057583478,0.1258695590824236,-0.063554809,0.033212563,-0.005142534,0.001125242,1.105,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.302,1,0.559,3.606,0.3706605136394501,0.3304407000541687,0.02012722,0.0013,0.0026,0.0002,0.0038,0.0002,0.0001,0.0061,0.001,0.0003,0.0002,0.0007,0.0003,0.0012,0.0005,0.0002,0.0004,0.0003,0.015,0.0005,0.01,0.0088,0.0038,0.0053,0.0001,0.0005,0.0008,0.0005,0.0001,0.0014,0.0003,0.0225,0.0002,0.0014,0.0002,0.0002,0.0137,0.5138,0.9072,0.8882,0.8986,0.9043,0.9074,0.8984,0.8765,0.8969,0.8899,0.8608,0.8572,0.8795,0.8535
ずっと真夜中でいいのに。『暗く黒く』MV（ZUTOMAYO – DARKEN）.mp3,95.7,0.2262938469648361,2494.845051913426,22.25815418477602,0.1193029459986951,0.6275050660716569,-75.51125336,72.13829803466797,31.634117126464844,-8.789629936,20.79121971130371,26.78181266784668,-0.4112,0.0255,37.7,0.064584605,2.97,1.5058,-0.070987233,0.1043262393003736,0.047370717,0.034891878,0.006181948,0.012594736,1.731,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.015,1,0.515,3.624,0.3420190811157226,0.2861401736736297,0.021022739,0.0003,0.0003,0.0001,0.0003,0,0,0.0012,0.0055,0.0004,0.0002,0.0009,0.0002,0.0005,0.0002,0,0.0002,0.0001,0.0077,0.0006,0.0059,0.0044,0.0015,0.0023,0,0.0001,0.0001,0,0.0001,0.0001,0.0001,0.0222,0.0002,0.0026,0.0001,0.0002,0.0074,0.6884,0.8953,0.8932,0.9029,0.8875,0.8933,0.9056,0.8857,0.9029,0.8905,0.8621,0.856,0.8669,0.8612
ずっと真夜中でいいのに。『蹴っ飛ばした毛布』MV.mp3,78.3,0.2339221388101577,2241.8404333451526,23.343137395108933,0.097977555,0.6833942864141714,-75.03535461,92.10935974121094,34.90462112426758,7.7105889320373535,22.03638268,22.815717697143555,-0.3049,0.0283,17.65,0.017811622,2.91,1.408,0.2014556053915067,-1.34E-05,0.0600588,0.067499604,0.016325543,-0.018734173,1.476,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.819,1,0.529,3.665,0.4272118508815765,0.3065969944000244,0.014854295,0.0007,0.0016,0.0006,0.0011,0.0001,0.0001,0.0036,0.0005,0.0002,0.0003,0.0006,0.0005,0.0062,0.0068,0.0005,0.0007,0.0002,0.0058,0.0001,0.0021,0.0015,0.0007,0.0011,0,0.0007,0.0002,0.0001,0.0002,0.0004,0.0004,0.0203,0.0002,0.0021,0.0002,0.0001,0.0043,0.6796,0.9036,0.8948,0.8946,0.8984,0.9006,0.8953,0.888,0.8824,0.8917,0.8663,0.8726,0.8786,0.835
ずっと真夜中でいいのに。『勘ぐれい』MV（ZUTOMAYO – Hunch Gray）.mp3,123.05,0.3039920032024383,2045.2690359189023,21.93256209917164,0.068289115,0.7131744626643994,-74.91254425,87.40598297,30.56690025,15.640592575073242,18.08868980407715,36.104225158691406,-0.6482,0.014,18.17,0.02086056,3.3,1.4884,-0.088818017,-0.040598315,0.012666658,-0.035801982,0.000921814,-0.000626092,1.375,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.206,1,0.581,3.877,0.6698014140129089,0.09249559,0.009013092,0.0005,0.0013,0.0001,0.0051,0,0,0.0049,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0002,0,0.0001,0,0.0029,0.0002,0.0012,0.0006,0.0002,0.0003,0,0,0,0,0,0,0,0.0136,0.0001,0.0007,0.0001,0.0001,0.0026,0.8032,0.8743,0.8725,0.875,0.8706,0.8738,0.8757,0.8685,0.8741,0.8708,0.8366,0.8388,0.8639,0.8196
"ZUTOMAYO(계속 한밤중이면 좋을텐데) - Kimigaite Mizuninaru(君がいて水になる, 당신이 있어 헛된 것이 돼) ⧸ 한글자막(KOREAN lyrics).mp3",73.83,0.280177355,1952.619984225976,23.823881393564594,0.080774251,0.8420648615742962,-72.35747528,99.87142944335938,37.56969833374024,3.699200391769409,22.54189682006836,31.81443977355957,0.2774,0.0432,16.71,0.03265553,2.93,1.3375,-0.240734747,0.1310214624570947,-0.050780331,0.2024376431664808,-0.028590926,0.009686065,0.991,헤헤뮤직,FALSE,TRUE,FALSE,1.793,0.875,0.51,2.656,0.5411659479141235,0.1955887675285339,0.014195926,0.0001,0.0003,0.0002,0.0004,0,0,0.0006,0.0002,0.0001,0.0001,0.0001,0.0001,0.0006,0.0004,0.0001,0.0007,0.0001,0.0012,0.0012,0.0013,0.0014,0.0008,0.0009,0,0.0001,0,0,0,0,0.0001,0.0101,0.0001,0.0008,0.0001,0.0001,0.0018,0.8576,0.9127,0.8904,0.9087,0.8943,0.9017,0.9062,0.8842,0.8949,0.8791,0.8757,0.8538,0.8842,0.8623
ずっと真夜中でいいのに。『虚仮にしてくれ』 (ZUTOMAYO - KOKE)（Audio Track）.mp3,99.38,0.258810431,1668.7015294081443,22.49791878155752,0.071501692,0.7754057783639111,-70.61938477,119.25446319580078,28.64795684814453,-2.764054298,22.92315101623535,30.84200668334961,0.1057,0.0283,15.58,0.01543169,3.32,1.3051,0.1376802680148716,0.1152850405518129,0.012446206,0.094193028,-0.00968489,-0.022698229,1.152,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.846,1,0.609,3.145,0.4377186000347137,0.3002398610115051,0.005476634,0.0011,0.0018,0.0003,0.0015,0.0001,0.0003,0.0067,0.0008,0.0004,0.0003,0.002,0.0087,0.0017,0.0009,0.0001,0.0003,0.0002,0.0044,0,0.0017,0.0015,0.0005,0.0006,0,0.0002,0.0001,0,0.0005,0.0002,0.0004,0.0281,0.0002,0.0014,0.0003,0.0001,0.0042,0.6329,0.9208,0.8881,0.9168,0.9002,0.9117,0.9003,0.9072,0.8896,0.8803,0.8529,0.8488,0.8535,0.8739
ずっと真夜中でいいのに。『こんなこと騒動』MV.mp3,172.27,0.2665288150310516,2317.4734414060017,22.585225817631308,0.095666569,0.6354780333467754,-69.25526428,84.47415924072266,31.31403923034668,6.457697868347168,21.263715744018555,27.34674835205078,-0.4704,0.0121,22.36,0.027403591,3.54,1.4995,-0.035506249,0.029143859,0.002235444,0.021424686,0.003834702,0.00317696,0.939,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.394,1,0.533,4.409,0.5473634004592896,0.1905572414398193,0.013970861,0.0006,0.0022,0.0001,0.0019,0,0.0001,0.0033,0.0001,0.0001,0.0001,0.0003,0.0003,0.0008,0.0005,0,0.0004,0.0003,0.0031,0.0004,0.0015,0.0009,0.0004,0.0006,0,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0225,0.0002,0.0024,0.0002,0.0001,0.0029,0.7457,0.8711,0.8639,0.866,0.8654,0.8678,0.8667,0.8587,0.8658,0.8622,0.8176,0.8186,0.8454,0.8137
ずっと真夜中でいいのに。『またね幻』 (ZUTOMAYO - Matane Maboroshi)（Audio Track）.mp3,95.7,0.2449782937765121,2357.021650760108,22.936509893726168,0.1008339830655588,0.685267059,-66.38768768,85.12150573730469,28.95189857,4.913767814636231,25.877809524536133,24.316450119018555,0.447,0.0275,23.46,0.026873561,3.27,1.3489,0.001097442,0.1590312406543436,0.020719011,-0.044241005,0.010261571,0.009958182,1.228,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,3.204,1,0.563,3.856,0.5227193832397461,0.2323759347200393,0.014624028,0.0009,0.0018,0.0009,0.0012,0.0001,0.0002,0.0046,0.0003,0.0002,0.0001,0.0005,0.0006,0.002,0.0012,0.0001,0.0004,0.0003,0.0018,0.0002,0.0007,0.0005,0.0002,0.0003,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0192,0.0002,0.002,0.0001,0.0004,0.0016,0.6506,0.9061,0.8884,0.9039,0.8937,0.8966,0.8975,0.8979,0.8869,0.8762,0.8509,0.8459,0.8592,0.8525
ずっと真夜中でいいのに。『繰り返す収穫』 (ZUTOMAYO - Crop)（Audio Track）.mp3,99.38,0.2172323614358902,2632.339141499955,22.46101332040403,0.1126486642020089,0.7260878233867073,-64.96556854,70.18258666992188,30.502620697021484,7.950688839,18.932178497314453,33.268497467041016,-0.6521,0.0168,18.11,0.039911538,2.74,1.3367,-0.013975861,-0.132681234,0.056344113,-0.006779254,-0.000886933,0.002805027,1.217,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,2.871,1,0.562,3.992,0.5069920420646667,0.1922234892845153,0.02192929,0.0013,0.0004,0.0002,0.0006,0,0.0001,0.002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0002,0,0.0004,0.0001,0.0188,0.0019,0.0108,0.0106,0.0045,0.0055,0.0001,0.0001,0,0,0.0001,0.0001,0.0001,0.0142,0.0001,0.0005,0.0001,0.0001,0.0234,0.6987,0.8921,0.8769,0.8737,0.8883,0.8911,0.8729,0.8751,0.8769,0.8852,0.8442,0.8387,0.8594,0.826
Yushinron.mp3,143.55,0.2716218829154968,2330.331546312433,22.525202998188945,0.093908793,0.744203083,-59.92850876,91.85382080078124,32.28475570678711,2.922147035598755,20.549346923828125,19.478900909423828,-0.2935,0.0179,22.04,0.028034531,1.34,1.2606,-0.04890281,0.1625180382241189,-0.040988014,-0.077759413,0.002769619,-0.004993429,1.474,zutomayo,FALSE,TRUE,FALSE,3.012,1,0.629,3.616,0.5243281722068787,0.2161656320095062,0.01405485,0.001,0.0023,0.0002,0.0017,0,0.0001,0.0052,0.0003,0.0002,0.0002,0.0004,0.0002,0.0023,0.0016,0.0001,0.0003,0.0003,0.0066,0.0003,0.0023,0.0016,0.0006,0.001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0277,0.0004,0.0049,0.0002,0.0002,0.0053,0.6778,0.9109,0.8864,0.8763,0.9067,0.9018,0.8859,0.8742,0.8991,0.8996,0.8648,0.8557,0.8715,0.8519
