filename,year,duration_sec,bpm,key_root,key_mode,key,rms_energy,spectral_centroid,spectral_rolloff,spectral_contrast,spectral_bandwidth,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B,lyrical_sentiment,lyrical_sentiment_label,views,yt_video_title,yt_url,theme_loneliness,theme_regret,theme_escapism,theme_dreams_and_fantasy,theme_identity_and_self,theme_love_and_attachment,theme_anxiety_and_dread,theme_defiance_and_rebellion,theme_melancholy_and_resignation,theme_hope_and_yearning,theme_nostalgia_and_memory,theme_alienation_and_disconnect,emotion_sadness,emotion_anger,emotion_fear,emotion_joy,emotion_tenderness,emotion_bitterness,emotion_longing,emotion_numbness,primary_theme,secondary_theme,primary_emotion,tempo_stability,dynamic_range_db,energy_start,energy_mid,energy_end,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,yt_like_count,yt_comment_count,yt_upload_date,yt_duration_sec,yt_channel,release_year,release_month,release_season,days_since_release,views_per_day,like_ratio,comment_ratio,energy_buildup,key_numeric,key_mode_numeric,artist_canonical,artist.1,Zuttomayo,artist_yorushika,artist_eve,artist_natori
Thoughtcrime.mp3,2020,251.27,99.38,F,major,F major,0.2765188217163086,2344.1825006348263,5119.139993,22.83271321444826,2541.014104825305,0.095355932,0.6808117838206929,-45.27115631,105.45059204101562,82.92860412597656,26.71177101135254,4.3263349533081055,19.11671066,32.788333892822266,15.03442668914795,4.317656993865967,12.374032020568848,11.311058044433594,11.746234893798828,3.693314314,9.124008178710938,4.802577495574951,9.054149627685549,-2.436107874,8.838500022888184,2.3544602394104004,8.748541831970215,-5.442576885,8.416128158569336,2.8673877716064453,8.462059020996094,-5.931256771,8.340678215026855,0.7115067839622498,0.4908994734287262,0.5936015248298645,0.4391880929470062,0.4950967133045196,0.6543510556221008,0.5384636521339417,0.6049673557281494,0.5206694602966309,0.6022788882255554,0.5471243858337402,0.4322505593299866,-0.5241,negative,50291952,ヨルシカ - 思想犯（OFFICIAL VIDEO）,https://www.youtube.com/watch?v=ENcnYh79dUY,0.6167626976966858,0.6834887862205505,0.6061488389968872,0.1352892071008682,0.3962798714637756,0.1285798400640487,0.182789922,0.55534482,0.237598032,0.058560826,0.3525081872940063,0.5438324809074402,0.6020030379295349,0.452324241,0.2126200646162033,0.008644178,0.067669816,0.3665897250175476,0.2136641889810562,0.3596030473709106,regret,loneliness,sadness,0.0171,19.35,0.3021347820758819,0.2781853079795837,0.2492439895868301,0.019649401,3.05,1.3295,0.041295042,0.1690798788576685,-0.087017651,0.012051953,-0.015418882,0.010246724,325233,11000,20200624,254,ヨルシカ / n-buna Official,2020,6,2,2139,23511.9,0.006467,0.000219,0.825,5,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
To the sea.mp3,2026,129.08,136,F,major,F major,0.053352725,803.5824922,1353.789769453968,25.462544883538065,1408.3219738451585,0.027788297,0.9617717092378292,-374.769928,65.06909942626953,105.1668472290039,36.76744079589844,44.91490936279297,22.98409652709961,30.50535011291504,13.009358406066896,23.88920211791992,8.909779549,19.45074844360352,7.8916168212890625,10.862303733825684,7.482151985168457,1.6386723518371582,8.425844192504883,-5.494514465,10.311519622802734,-4.622303009,8.973881721496582,-4.51547575,8.472910881,-6.970944881,7.392608642578125,-9.573040009,8.673923492,0.2078920155763626,0.1028541699051857,0.2375703454017639,0.1025716140866279,0.2514254450798034,0.7389063835144043,0.2038773745298385,0.454229474,0.2101536095142364,0.225158542,0.1152858585119247,0.1907827705144882,-0.3222,negative,322426,To the sea,https://www.youtube.com/watch?v=6dACu1sMrAw,0.022350114,0.5079339146614075,0.2870677709579468,0.3698839247226715,0.7978128790855408,0.5389832854270935,0.052862894,0.4222365915775299,0.174410269,0.896975577,0.9747491478919984,0.011698544,0.2239705771207809,0.4110517799854278,0.018211823,0.5084830522537231,0.4466153383255005,0.040654846,0.4308057129383087,0.028898299,nostalgia_and_memory,hope_and_yearning,joy,0.0276,38.38,0.049588602,0.07435289,0.036125965,0.006025226,1.91,0.6599,0.043325847,0.3281224690259164,-0.170091265,0.03972764,-0.102126707,-0.091921275,2944,91,20260303,129,ヨルシカ / n-buna Official,2026,3,1,61,5285.7,0.009131,0.000282,0.729,5,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Train window.mp3,2019,115.85,129.2,C#,major,C# major,0.067967221,720.1872427777228,1078.3107474715057,24.99418932853791,1039.2218221732824,0.043786988,0.981818839,-362.0217285,80.58438873291016,173.77975463867188,43.65053176879883,23.18560791015625,34.46472168,8.134745597839355,18.009267807006836,13.460305213928224,13.44178295135498,1.2333474159240725,15.148194313049316,-0.563542306,13.682090759277344,-1.888346672,11.665289878845217,-2.441134691,8.969382286071777,1.760155439376831,8.716326713562012,6.951497554779053,9.717737197875977,6.803574562072754,9.763297080993652,1.2512393,8.355159759521484,0.2170499414205551,0.6160022020339966,0.2177729904651641,0.3884434998035431,0.3417404592037201,0.3509612679481506,0.4119024276733398,0.2262024283409118,0.4685762524604797,0.1789759248495102,0.2330072969198227,0.1415741443634033,-0.3075,negative,1060993,Train window,https://www.youtube.com/watch?v=oeMP1XtA92A,0.6320486664772034,0.8204694986343384,0.5936093330383301,0.3613900542259216,0.7558623552322388,0.5822535157203674,0.4649015665054321,0.5999540090560913,0.7767075896263123,0.6303436160087585,0.927969456,0.4384245276451111,0.9685899019241332,0.6356748938560486,0.725551426,0.3349156379699707,0.5739172101020813,0.3828334212303161,0.5350984930992126,0.3889661133289337,nostalgia_and_memory,regret,sadness,0.0359,29.26,0.075398587,0.047089431,0.081405565,0.003478322,2.08,0.7165,-0.24295556,-0.213516707,-0.170750045,0.051596532,0.04157602,-0.025891014,5010,35,20190827,116,ヨルシカ / n-buna Official,2019,8,2,2441,434.7,0.004722,3.3e-05,1.08,1,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Voice.mp3,2019,288.91,112.35,C#,major,C# major,0.2127094119787216,2139.1143570015065,4735.595771797522,23.417184446193176,2400.641443711707,0.083374641,0.7772627359675746,-84.41007233,113.38970184326172,99.27863311767578,37.188289642333984,-3.49242425,22.575210571289062,29.35535049438477,15.562739372253418,9.335111618041992,9.956196784973145,3.3141417503356934,12.927719116210938,3.0989718437194824,8.564678192138672,-0.348702282,10.492521286010742,-2.024852514,7.980099678039551,-1.272129536,8.455501556396484,-5.237019539,7.561018466949463,-1.672908664,7.020833492279053,-6.473119259,7.315269470214844,0.3963706493377685,0.6075440645217896,0.3453799784183502,0.507379949,0.3675485551357269,0.5652757883071899,0.5367843508720398,0.382304847,0.6266213655471802,0.3140725195407867,0.3772005140781402,0.2812395095825195,-0.5663,negative,2381498,Voice,https://www.youtube.com/watch?v=Hl56wOGf0iY,0.7713271379470825,0.2096921056509018,0.8497686982154846,0.1594954133033752,0.2268264442682266,0.06373138,0.1358730792999267,0.3399371802806854,0.046594638,0.1519693285226822,0.3800684213638305,0.6658452749252319,0.2972404062747955,0.226724774,0.1071335077285766,0.1214511096477508,0.064065441,0.1931568533182144,0.1017232090234756,0.9593070149421692,escapism,loneliness,numbness,0.0163,24.17,0.2299246490001678,0.2466689050197601,0.1615593135356903,0.014942738,2.88,1.16,-0.219799675,-0.083437401,-0.100077357,0.056399824,-0.009415813,-0.008659269,11447,72,20190827,289,ヨルシカ / n-buna Official,2019,8,2,2441,975.6,0.004807,3e-05,0.703,1,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Walk.mp3,2019,206.79,99.38,D,major,D major,0.2545449435710907,2502.6827935058195,5586.329679319946,22.60696283772744,2673.261488247269,0.097874787,0.6964640706392586,-33.80395126,87.98793029785156,81.95976257324219,23.90405846,3.706923723220825,18.05475807189941,30.849672317504883,13.364930152893066,7.529104232788086,9.050115585327148,4.896019936,9.394053459,1.268423080444336,8.248490333557129,6.376914024353027,7.667198181152344,0.926137388,8.531042098999023,3.5250508785247803,8.227233887,-3.259453773,6.737524509429932,0.6069508790969849,7.081741809844971,-4.361405849,6.850835323,0.3777689635753631,0.4290143251419067,0.656247616,0.5011609792709351,0.6451811194419861,0.6095301508903503,0.7194690704345703,0.5757091045379639,0.4638900458812713,0.6306792497634888,0.3546194732189178,0.4490406811237335,-0.6139,negative,4207706,Walk,https://www.youtube.com/watch?v=rjrres2QTyk,0.5336405038833618,0.6419836282730103,0.4768232107162475,0.3686898052692413,0.4824291169643402,0.109944463,0.3421317934989929,0.3813347816467285,0.6300022602081299,0.4516893029212951,0.9184436798095704,0.5165954828262329,0.9620363116264344,0.4821852445602417,0.5034178495407104,0.1114102900028228,0.2710104584693908,0.4217899143695831,0.3953092396259308,0.5490362644195557,nostalgia_and_memory,regret,sadness,0.0118,17.08,0.2821555733680725,0.2746301591396332,0.2068812251091003,0.025911793,3.17,1.2537,0.1734174763828547,-0.030114334,-0.026098394,-0.076157574,-0.018610576,0.011337039,15457,61,20190827,207,ヨルシカ / n-buna Official,2019,8,2,2441,1723.8,0.003673,1.4e-05,0.733,2,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Woodpecker.mp3,2026,215.78,143.55,D,minor,D minor,0.073284514,1806.446794016702,3775.155385143724,23.428866682709867,2320.646574405883,0.057097696,0.9034419431681172,-264.6555481,93.28510284423828,101.18408966064452,34.44884490966797,14.46869659423828,25.88934326171875,22.97926139831543,18.64331627,11.792834281921388,15.31153392791748,12.980003356933594,14.565619468688965,8.894137382507324,10.498368263244627,-0.657807946,11.959810256958008,-0.835643589,9.612295150756836,1.0363023281097412,8.967161178588867,-4.234273911,9.451771736,-5.368979931,9.870214462280272,-7.364276409,9.537830352783203,0.4160214066505432,0.3983701765537262,0.5040557384490967,0.3430823087692261,0.1979411840438842,0.3128559589385986,0.1802009493112564,0.2883135378360748,0.2276524752378463,0.353956789,0.4011823534965515,0.2051852643489837,-0.505,negative,554269,Woodpecker,https://www.youtube.com/watch?v=4SLEv7ylT-k,0.8724424839019775,0.5513321757316589,0.5717666149139404,0.1542724519968032,0.6741577386856079,0.0987726,0.3233800828456878,0.5217148065567017,0.6480210423469543,0.2830871939659118,0.773387611,0.5751108527183533,0.8308344483375549,0.4269188344478607,0.3741044104099273,0.1701026558876037,0.1582068502902984,0.5100084543228149,0.3960681557655334,0.765724778,loneliness,nostalgia_and_memory,sadness,0.0262,26.79,0.070757829,0.090991355,0.058114141,0.01226081,2.42,1.2813,-0.018701524,0.1815900939605119,-0.071132081,-0.115747669,0.003427847,0.00350046,6200,73,20260303,216,ヨルシカ / n-buna Official,2026,3,1,61,9086.4,0.011186,0.000132,0.821,2,1,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
"Yu, Sansan.mp3",2024,249.1,112.35,G#,major,G# major,0.3236277401447296,2213.798575008793,4715.399149440279,22.926993095081126,2401.0041212177093,0.093824371,0.7864509647994922,-14.68063736,83.53680419921875,92.50983428955078,27.76350212097168,-1.044180155,21.16056060791016,40.31914138793945,12.952762603759766,6.8403096199035645,10.983323097229004,9.159148216,11.801340103149414,-1.76449573,9.759803771972656,0.034793157,7.888445377349853,-0.643719912,8.268085479736328,5.860566139221191,6.990222930908203,-4.577541828,7.988882064819336,-0.539300978,7.842228412628174,-4.033265591,7.058786869049072,0.599696696,0.4924495220184326,0.3734318614006042,0.6268648505210876,0.3666265308856964,0.5472478270530701,0.3842543959617615,0.4793301224708557,0.6095467805862427,0.4491970539093017,0.630690336,0.4392489790916443,-0.1929,negative,25253,"yorushika // yu, sansan lyrics (eng/kan/rom)",https://www.youtube.com/watch?v=0PZoubBEVtE,0.5151321291923523,0.7606950998306274,0.3488114774227142,0.1775076687335968,0.6898282170295715,0.3671568036079407,0.5885344743728638,0.3146952092647552,0.514644206,0.2707693874835968,0.6048657894134521,0.6039318442344666,0.9797065258026124,0.4949952661991119,0.7842364311218262,0.271348238,0.1844000369310379,0.3853746652603149,0.3490888476371765,0.3140110969543457,regret,identity_and_self,sadness,0.0221,6.43,0.3219341933727264,0.3349481225013733,0.3140009045600891,0.016637109,1.74,1.2509,-0.182799361,0.081420195,0.024872322,0.047733215,0.003038369,0.012765269,,7,20240906,249,komorebi lyrics,2024,9,3,604,41.8,,0.000277,0.975,8,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
ただ君に晴れ.mp3,2018,198.97,143.55,F,major,F major,0.2562325894832611,2793.3646851547924,5777.562699,22.77764323922682,2627.726893720045,0.1309506606298868,0.7235386454315118,-26.20807838,94.59474945,68.81183624267578,31.044734954833984,-2.117417812,21.17274475097656,36.09221267700195,17.593990325927734,3.534937858581543,11.460713386535645,2.0988731384277344,13.35048484802246,0.5389585494995117,9.427306175231934,-3.87380743,12.04266644,-0.661237478,8.277340889,-0.709964335,8.062412262,-3.186089754,8.489748955,4.183668613433838,8.001239776611328,-7.981034279,9.072478294,0.5444205403327942,0.4492336511611938,0.449074388,0.3833569884300232,0.4799636006355285,0.6333295106887817,0.4873599708080292,0.5315460562705994,0.405975878,0.4466797411441803,0.4248025417327881,0.369466484,-0.0208,negative,270996727,ヨルシカ - ただ君に晴れ (MUSIC VIDEO),https://www.youtube.com/watch?v=-VKIqrvVOpo,0.8714064955711365,0.4968262612819671,0.6108017563819885,0.3954843282699585,0.7569195032119751,0.6817267537117004,0.4503594040870666,0.590779185,0.5856937766075134,0.502563477,0.7898625135421753,0.4809662699699402,0.5413482189178467,0.2535345554351806,0.2745458483695984,0.583025336,0.5736783742904663,0.2215190231800079,0.6264670491218567,0.632729709,loneliness,nostalgia_and_memory,numbness,0.0187,13.61,0.2554400861263275,0.264939398,0.2483210116624832,0.043693658,2.82,1.4274,0.018072252,0.1047057078555116,-0.07025798,0.021130496,0.001778957,-0.001434167,1512855,44000,20180504,200,ヨルシカ / n-buna Official,2018,5,1,2921,92775.3,0.005583,0.000162,0.972,5,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
だから僕は音楽を辞めた.mp3,2019,242.91,123.05,E,major,E major,0.2467140257358551,2083.101257649112,4599.354903553485,22.805045364992345,2383.058116662427,0.083925568,0.7277186914525183,-43.86684418,79.94701385498047,102.97173309326172,29.636972427368164,3.506612777709961,16.245153427124023,29.4256649,14.375076293945312,0.9561830163002014,11.134724617004396,10.815690994262695,11.737350463867188,2.387123107910156,8.578375816345215,3.6548027992248535,8.628296852111816,-1.194962144,7.096552848815918,5.4839701652526855,7.074209213256836,-4.077531338,7.399195194244385,1.5185798406600952,7.2017598152160645,-2.31257391,6.992509365081787,0.3617387413978576,0.4281533360481262,0.3980527818202972,0.5572733283042908,0.7844318151473999,0.5770314931869507,0.5630656480789185,0.470607042,0.5442281365394592,0.543571413,0.3834798038005829,0.4984245300292969,-0.2214,negative,211323004,ヨルシカ - だから僕は音楽を辞めた (Music Video),https://www.youtube.com/watch?v=KTZ-y85Erus,0.2481425404548645,0.2549376785755157,0.3475509583950043,0.2185859531164169,0.4188751578330993,0.2490589320659637,0.2271262854337692,0.1786690801382064,0.2348614931106567,0.3125798106193542,0.2452770322561264,0.2236313074827194,0.3027130663394928,0.1685830056667328,0.2100767493247985,0.1406900584697723,0.1268933415412902,0.039416388,0.1875043213367462,0.294975996,identity_and_self,escapism,sadness,0.012,12.34,0.2367201298475265,0.2555852234363556,0.2478363811969757,0.018494805,2.9,1.2648,0.062863508,-0.112507628,-0.013767999,0.093829402,0.003805725,-0.006102009,1313397,30000,20190405,246,ヨルシカ / n-buna Official,2019,4,1,2585,81749.7,0.006215,0.000142,1.047,4,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
ヒッチコック.mp3,2018,222.81,172.27,C#,major,C# major,0.2589480876922607,2613.324132546752,5334.921759493702,22.785958013656145,2544.8273848434005,0.1190284770347019,0.7187890569048385,-25.74585915,97.30399322509766,76.53483581542969,26.22093963623047,-6.527930737,21.33233070373535,34.69098281860352,17.60289192199707,-2.393741369,11.673517227172852,0.9715183973312378,11.73857593536377,0.464963287,9.287197113,-4.650256634,11.02167797088623,1.1457277536392212,8.413026809692383,-0.513347566,8.246373176574707,-4.758148193,8.225892066955566,2.0600717067718506,8.188090324401855,-7.793618202,7.403948783874512,0.4308730363845825,0.6216927766799927,0.379251093,0.5385820865631104,0.452224851,0.5878814458847046,0.4930573999881744,0.406122625,0.5385136604309082,0.3625120818614959,0.4411022663116455,0.3099326193332672,-0.1076,negative,91639949,ヨルシカ - ヒッチコック (MUSIC VIDEO),https://www.youtube.com/watch?v=t7MBzMP4OzY,0.5135464668273926,0.6370307803153992,0.4666633009910583,0.3448846042156219,0.6059156656265259,0.3059046268463135,0.4366220235824585,0.5159857869148254,0.4509033262729645,0.4217899739742279,0.8545207977294922,0.4720750153064728,0.4500572681427002,0.4615021049976349,0.3654567003250122,0.5506678223609924,0.2730107307434082,0.4522939622402191,0.4790771901607513,0.552237868,nostalgia_and_memory,regret,numbness,0.0148,13.61,0.2324127256870269,0.2714786529541015,0.2729441225528717,0.033958916,3.46,1.3281,-0.180665147,-0.031949439,-0.101152531,0.032124112,0.009195121,-0.010429275,725159,18000,20180411,229,ヨルシカ / n-buna Official,2018,4,1,2944,31127.7,0.007913,0.000196,1.174,1,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
言って。.mp3,2018,242.18,184.57,C,major,C major,0.2497113347053527,2625.9213397234007,5454.338673841233,22.057852496519992,2540.846199876674,0.1234298223274209,0.6986642824882769,-45.19625473,134.12449645996094,72.24131012,29.66147232055664,-2.134249449,17.912683486938477,37.99422836303711,17.488889694213867,4.881573677062988,10.78109073638916,5.561921597,12.674452781677246,1.3520158529281616,9.056223869,4.9494171142578125,12.369062423706056,-0.185145393,8.129280090332031,0.2443974465131759,8.456975936889648,-0.360715687,8.217213631,3.198732614517212,9.099105834960938,-2.493494034,8.737465858459473,0.4771127700805664,0.4463464021682739,0.5445746183395386,0.4915179014205932,0.553296685,0.5357065796852112,0.4836837351322174,0.6169437766075134,0.5054093599319458,0.5398460626602173,0.3769990503787994,0.36791262,0.1343,positive,192796258,ヨルシカ - 言って。(Music Video),https://www.youtube.com/watch?v=F64yFFnZfkI,0.4841361939907074,0.4198858141899109,0.6265813112258911,0.4769450426101684,0.6290913224220276,0.8779256343841553,0.1703009158372879,0.1036578714847564,0.065127544,0.90542686,0.792985737,0.1819162964820861,0.5001220107078552,0.03975052,0.005159623,0.6495786309242249,0.4312846958637237,0.003945407,0.9724146723747252,0.171061173,hope_and_yearning,love_and_attachment,longing,0.0131,26.53,0.2677130103111267,0.2385386973619461,0.2428862601518631,0.041124526,2.7,1.3894,0.071905843,0.063238001,-0.018809231,0.047082285,0.005481867,0.002735963,1383463,28000,20170628,243,ヨルシカ / n-buna Official,2017,6,2,3231,59670.8,0.007176,0.000145,0.907,0,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
雲と幽霊.mp3,2018,315.48,172.27,A,major,A major,0.2076958566904068,2165.2120974661034,4764.530631,23.51941377512401,2489.7436132637818,0.07707703,0.8069458033872121,-106.8982391,106.26480865478516,92.80541992,35.73952102661133,11.995115280151367,22.533615112304688,34.418601989746094,17.11820411682129,7.197221279144287,14.08706760406494,3.809198856,14.183771133422852,0.8143926858901978,11.814163208007812,-1.719639778,13.388960838317873,2.5300087928771973,10.953824996948242,0.9132574200630188,9.262166023254396,-5.577457905,9.209255219,-0.235790461,8.993858337402344,-7.774444103,8.883621215820312,0.2767722308635711,0.4742226898670196,0.4720900952816009,0.312871367,0.5190588235855103,0.3015795052051544,0.3726143538951874,0.2719584703445434,0.3442445695400238,0.5512029528617859,0.2652531564235687,0.3144612610340118,-0.2073,negative,50663173,ヨルシカ - 雲と幽霊 (MUSIC VIDEO),https://www.youtube.com/watch?v=JJaCwW4HyVs,0.6579780578613281,0.6940953731536865,0.5914873480796814,0.3981724381446838,0.6987407803535461,0.2018918842077255,0.5316957235336304,0.5202525854110718,0.6318215131759644,0.6162431836128235,0.7910957336425781,0.6712551116943359,0.7800766825675964,0.5655387043952942,0.697814941,0.2145679295063018,0.3829487562179565,0.461987555,0.6054491996765137,0.5755879878997803,nostalgia_and_memory,identity_and_self,sadness,0.0121,19.4,0.2132185101509094,0.2289768755435943,0.1808921545743942,0.019787861,3.2,1.4376,0.185313308,-0.129926595,-0.154397795,0.029764292,0.01944797,0.00682453,345538,7900,20180813,319,ヨルシカ / n-buna Official,2018,8,2,2820,17965.7,0.00682,0.000156,0.848,9,0,yorushika,FALSE,FALSE,TRUE,FALSE,FALSE
Bubble feat.Uta - MV Eve.mp3,2022,234.32,143.55,F,major,F major,0.2902107536792755,2357.4986578447983,5174.135115143802,22.00449331151101,2570.2486430967588,0.090586913,0.7844567075868896,-31.84067535,111.4330062866211,83.33667755126953,31.92748451,4.191557407,18.763334274291992,26.42231750488281,16.84581947,10.441367149353027,11.37208366394043,1.3063911199569702,11.277347564697266,1.036109447479248,8.450849533081055,6.023487091064453,11.307223320007324,4.147073268890381,8.490185737609863,2.6293880939483643,9.044235229492188,-1.674650431,7.369402885437012,0.5868781805038452,7.624165534973144,-1.082217336,7.004347324371338,0.5441826581954956,0.2986662089824676,0.4208022654056549,0.3159050047397613,0.4216277003288269,0.505486786,0.4083437323570251,0.5594437718391418,0.4569313526153564,0.5603293776512146,0.5357972979545593,0.2948591113090515,0.1679,positive,12797662,Bubble feat.Uta - MV Eve,https://www.youtube.com/watch?v=Vao7eDMtrro,0.2719278931617737,0.454956442,0.4050956666469574,0.5406813621520996,0.8379020094871521,0.556640625,0.3385143280029297,0.3781145811080932,0.4188157618045807,0.4236964285373688,0.8508456349372864,0.031919152,0.4189346134662628,0.3228461444377899,0.8606328964233398,0.3590269684791565,0.2248576134443283,0.1609572172164917,0.4341013729572296,0.042127121,nostalgia_and_memory,identity_and_self,fear,0.0187,16.94,0.3000889122486114,0.289986253,0.2805570960044861,0.054564122,1.75,1.1557,0.029784758,0.1791614033096754,-0.062084526,0.005198627,0.020076644,0.016512783,265448,4700,20220428,234,Eve,2022,4,1,1466,8729.6,0.020742,0.000367,0.935,5,0,eve,FALSE,FALSE,FALSE,TRUE,FALSE
feel like  - Eve Music Video.mp3,2025,194.36,136,D,major,D major,0.2427644878625869,1995.8459569993872,4148.603994515104,22.68270647657525,2195.205402132718,0.084147466,0.7191360782932132,-90.04669952,116.7599639892578,103.73169708251952,34.80507278442383,-6.833259106,34.18974304199219,19.296573638916016,19.88305664,3.885898113250733,16.85976791381836,0.259835809,16.414579391479492,-3.899728298,13.515915870666504,-0.075357176,13.185648918151855,-3.434238911,12.324277877807615,2.210459948,12.04385471343994,-5.531439304,11.790690422058104,-0.2392129,10.595267295837402,-3.656853914,10.343412399291992,0.386974424,0.4128276109695434,0.4810205101966858,0.378741056,0.3833386898040771,0.4002783298492431,0.5354179739952087,0.6197901964187622,0.477924109,0.504141092,0.3851671814918518,0.3996457159519195,-0.1699,negative,2965805,feel like  - Eve Music Video,https://www.youtube.com/watch?v=AGfC3lCFPRM,0.2896730005741119,0.7570766806602478,0.5717666149139404,0.2766416668891907,0.7203682065010071,0.4792599081993103,0.2136231511831283,0.3394990861415863,0.5108625888824463,0.5729617476463318,0.8726868629455566,0.1939380913972854,0.7265711426734924,0.1988603174686432,0.080375522,0.2862191498279571,0.3480354845523834,0.1265589743852615,0.2874176502227783,0.2081789225339889,nostalgia_and_memory,regret,sadness,0.0171,32.74,0.2684559226036072,0.2448089122772216,0.2150385379791259,0.0156079,3.68,1.6068,0.084617953,0.009703436,0.023921049,-0.05285625,0.005344171,0.004132862,64756,2100,20250523,194,Eve,2025,5,1,345,8596.5,0.021834,0.000708,0.801,2,0,eve,FALSE,FALSE,FALSE,TRUE,FALSE
Glorious Day feat. 初音ミク - Eve Music Video.mp3,2024,210.43,92.29,A#,major,A# major,0.2974715530872345,2550.945784995165,5272.288244980449,22.097006413600184,2499.256824092193,0.1185481469125841,0.8170186328715566,-14.62605,120.06055450439452,71.39936828613281,25.88279914855957,-6.484436989,18.209470748901367,33.48774719238281,18.776508331298828,6.045898438,12.53334617614746,5.178429126739502,10.775120735168455,4.862370491027832,9.302814483642578,2.434255838394165,8.889661789,0.9870750904083252,7.154229640960693,4.859734535217285,7.031786918640137,-4.471480846,8.683777809143066,4.682931423187256,6.912621021270752,-1.363723278,6.602745532989502,0.5020541548728943,0.4363411068916321,0.6225101351737976,0.5784013867378235,0.4220111668109894,0.5122061371803284,0.3676802217960357,0.3864055871963501,0.3684787452220917,0.3865642249584198,0.5065990686416626,0.4164243638515472,0.6943,positive,7714268,Glorious Day feat. 初音ミク - Eve Music Video,https://www.youtube.com/watch?v=ABQvefYR9ec,0.013597485,0.1796744614839553,0.392889917,0.4644764959812164,0.907885492,0.6491338610649109,0.2732833921909332,0.5640384554862976,0.069352418,0.8266768455505371,0.8851359486579895,0.013768817,0.008519548,0.1905733495950698,0.011201213,0.809652567,0.604836643,0.058185086,0.6369743347167969,0.083965458,identity_and_self,nostalgia_and_memory,joy,0.0315,49.88,0.3078297972679138,0.3089334070682525,0.2756514251232147,0.070214391,3.44,1.1185,-0.036466918,0.087812882,0.002832511,-0.060766113,-0.020829588,-0.001370425,223865,4000,20240309,210,Eve,2024,3,1,785,9827.1,0.02902,0.000519,0.895,10,0,eve,FALSE,FALSE,FALSE,TRUE,FALSE
lazy cat  – Eve MV.mp3,2024,155.63,136,A,major,A major,0.2967487573623657,2213.346478448152,4677.316582389648,22.148958138580085,2342.7188647105227,0.089020162,0.6682828606405798,-56.82135773,113.19161987304688,94.31993103027344,40.47108840942383,-10.47460461,26.463298797607425,12.03781509399414,26.467010498046875,3.995435715,16.31573486328125,2.5555050373077397,19.03995132446289,-3.687580347,15.39134407043457,2.102092266082764,13.952996253967283,2.4971718788146973,13.35671615600586,4.889232635498047,11.551469802856444,-0.274234861,9.496661186218262,-0.225313455,9.004282951,-1.50819242,7.755880355834961,0.5803552269935608,0.6163905262947083,0.5985491275787354,0.5291348695755005,0.6360641121864319,0.5064559578895569,0.6741896271705627,0.5866039991378784,0.7217638492584229,0.7509963512420654,0.6259316802024841,0.6775029897689819,-0.542,negative,9286349,lazy cat  – Eve MV,https://www.youtube.com/watch?v=I0jHbsidh1g,0.7232117652893066,0.7479842901229858,0.6402985453605652,0.2026797831058502,0.7662936449050903,0.4213137328624725,0.2699506282806396,0.4713448882102966,0.7655933499336243,0.7718864679336548,0.6935766935348511,0.3837567567825317,0.8456239700317383,0.3449949622154236,0.6053325533866882,0.304894745,0.1427390128374099,0.3572311103343963,0.2833350002765655,0.7934762239456177,hope_and_yearning,identity_and_self,sadness,0.0176,26.51,0.2355084419250488,0.355662078,0.2990747094154358,0.028925702,3.62,1.58,0.046459721,-0.083588482,-0.014308117,0.01431027,-0.01005526,0.001468871,273628,4500,20241127,156,Eve,2024,11,3,522,17789.9,0.029466,0.000485,1.27,9,0,eve,FALSE,FALSE,FALSE,TRUE,FALSE
