filename,duration_sec,bpm,rms_energy,spectral_centroid,spectral_contrast,zero_crossing_rate,harmonic_ratio,mfcc_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,tempo_stability,dynamic_range_db,spectral_flatness,onset_rate,onset_strength_mean,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,energy_buildup,artist_canonical,artist,Zuttomayo,artist_yorushika,EVE
ずっと真夜中でいいのに。『違う曲にしようよ』 (ZUTOMAYO - Flow Different)（Audio Track）.mp3,219.7,117.45,0.3300711512565613,2192.515125898601,22.278333914758623,0.089027781,0.6995791698060422,-44.30849075,93.37886047,33.06462860107422,10.684450149536133,22.77832794189453,23.363439559936523,0.0159,17.15,0.027044648,3.88,1.4824,0.04881158,0.1201414865806108,-0.077692742,0.030453417,-0.009555936,0.007653196,0.857,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『猫リセット』MV (ZUTOMAYO – Neko Reset).mp3,255.06,117.45,0.2886847555637359,2560.9795511498173,21.70442901984664,0.1188568573623122,0.6185579389087749,-23.16586304,78.98633575439453,27.25880241394043,3.945274353027344,18.888322830200195,22.46632004,0.0169,35.16,0.03438494,2.22,1.4214,-0.015597776,0.105996118,0.054067048,-0.044091635,0.003362635,0.003600322,0.976,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『袖のキルト』MV (ZUTOMAYO - QUILT).mp3,254.39,117.45,0.2918547391891479,2231.7687573409808,22.84704451903539,0.094318636,0.7271345998663015,-44.31823349,93.41790008544922,31.102821350097656,1.090967059135437,18.31779670715332,23.903579711914062,0.0177,16.48,0.022529902,3.09,1.3957,0.015345789,-0.093437854,-0.016404027,-0.052023763,-0.006427667,0.006269397,1.101,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
Anzenpai.mp3,266.95,117.45,0.2988970875740051,2665.5301544857475,22.69836131949817,0.1287398512927285,0.7290821491837752,-14.98854065,71.48251342773438,31.342151641845703,-1.849856734,20.49758148,31.70147132873535,0.0213,13.15,0.033767194,1.68,1.2917,0.1913035687045079,-0.022305576,-0.028288815,-0.107815368,-0.01610865,0.012940413,1.062,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Blizzard.mp3,262.16,117.45,0.2800652682781219,2508.378341308277,22.56959151196564,0.088546525,0.791555668,-36.39635468,81.64116668701172,28.68636131286621,8.793485641479492,15.672897338867188,20.29395866394043,0.0165,13.73,0.034874361,2.76,1.3355,0.1660275162216096,0.032523031,0.092548157,-0.037201714,-0.018555038,-0.012493106,1.22,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Hibi To Kimi.mp3,239.84,117.45,0.2977637946605682,2820.354784907602,22.39374457316121,0.1298233017455227,0.7420928663492661,-21.22456169,65.88549041748047,30.47218132019043,3.0382893085479736,20.57577514648437,27.49071311950684,0.0182,16.1,0.037307862,2.21,1.4238,-0.091351352,-0.102834097,-0.006542873,-0.006963013,0.00348176,-0.004081707,1.277,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Magic.mp3,263.11,117.45,0.3185585737228393,2555.6844467970373,21.901533939980173,0.1043190570673755,0.7954509642814682,-10.52440643,77.86874389648438,26.27054786682129,6.282717227935791,21.598217010498047,25.56333923339844,0.0183,12.27,0.038641285,3.18,1.3592,0.092505121,0.059486045,0.074692197,-0.006129577,0.006398236,1.0955280205121e-05,0.951,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Mrs. GREEN APPLE「天国」Official Music Video.mp3,343.35,117.45,0.2418935894966125,2385.483916640645,21.37311265464584,0.095891266,0.807009968,-69.14202118,76.67308044433594,32.904476165771484,11.125874519348145,21.16518783569336,21.180633544921875,0.0255,76.6,0.086026296,1.39,1.0683,-0.028526579,-0.08167662,0.064956415,-0.027915078,0.002517632,0.01637609,1.412,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Propose.mp3,197.31,117.45,0.2127732932567596,2258.932884586558,22.571770240551988,0.1015559497455283,0.6524438729177114,-69.59227753,94.98592376708984,38.794410705566406,-9.296759605,21.39691925048828,31.98957061767578,0.0222,18.52,0.027778046,4.24,1.8088,0.084508598,0.020317517,0.054054849,-0.016077626,-0.005191884,-0.018222516,1.294,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Que Sera Sera.mp3,272.97,117.45,0.2460024505853653,2588.9719978900835,22.93070414979613,0.1088757536045423,0.738502304,-43.66987991,71.47626495361328,28.39194869995117,2.517310857772827,19.11328697,32.702049255371094,0.0151,13.32,0.031825796,2.63,1.3921,0.007193157,-0.058662677,0.016004464,-0.010238213,0.001629317,-0.002115252,1.364,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Softdrink.mp3,271.73,117.45,0.3244639635086059,2306.509738291443,23.35885714267712,0.1023571096219986,0.7595293375347092,-21.88995552,87.37191009521484,29.626691818237305,0.5641647577285767,18.75971794128418,28.563873291015625,0.0152,14.96,0.023208531,2.3,1.2966,0.16008964,-0.07027924,-0.019380168,-0.109028328,-0.012838864,0.011377934,1.116,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Tsukito Anemone.mp3,266.97,117.45,0.3186046183109283,2484.277419497841,22.63592540952513,0.1181604528369064,0.7280329755353389,1.9816123247146609,83.15618133544922,28.74114227294922,-15.0137167,23.05138397216797,24.07823181152344,0.0173,10.89,0.029216072,3.25,1.2349,0.039062589,-0.193157811,0.001981207,0.068987783,0.002710999,-0.002864635,1.015,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Whoo Whoo Whoo.mp3,230.32,117.45,0.3374466896057129,2844.7076290339724,21.28995244416674,0.1097970777942288,0.8245404490876765,8.768669128417969,65.08296203613281,22.370141983032227,-1.549997687,20.575084686279297,14.757575988769531,0.0168,9.91,0.040686764,2.83,1.2708,0.0974272,0.00151112,0.1123786916431497,0.044454929,0.010459287,-0.021655394,1.063,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Zenmai.mp3,273.37,117.45,0.2972009181976318,2160.559626422894,23.13253902064981,0.08857183,0.8151014059404631,-37.46211624,89.94666290283203,29.60395050048828,7.555264949798584,18.87851333618164,39.08267211914063,0.0136,10.69,0.018105788,2.34,1.1443,0.1013937944044077,0.022820735,0.027483514,-0.105799732,-0.004931043,0.010247017,0.874,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Aporia.mp3,229.07,117.45,0.22129489481449127,2386.547471805863,23.094986028728737,0.088787358,0.7369215767795424,-102.2451859,85.08959961,37.68676758,10.505792617797852,20.221839904785156,25.133901596069336,0.0354,25.42,0.024051174521446228,3.06,1.6102,0.15029193879273958,-0.037916886,-0.034737264,-0.053310773,0.001934339,0.023200427697014372,1.167,yorushika,FALSE,FALSE,TRUE,FALSE
Devilishness.mp3,280.22,117.45,0.24527497589588165,2046.3591809030488,21.582799609393135,0.088212747,0.4821171746685012,-70.66439819,94.74842834472656,33.296241760253906,4.733003139,27.433544158935547,38.69609451293945,0.0169,14.41,0.022219683974981308,5.15,1.8032,-0.118172078,-0.057251093,-0.032515766,-0.01983231,0.015944792,0.000796131,0.889,yorushika,FALSE,FALSE,TRUE,FALSE
Eat The Wind.mp3,265.95,117.45,0.13116376101970673,2086.7341006608995,23.13393513208413,0.076040447,0.5213948423002852,-189.1675415,89.51328278,35.352848052978516,9.698458671569824,24.892107009887695,30.551477432250977,0.0416,40.66,0.017638344317674637,4.24,1.8345,-0.112291103,0.11072596920367354,0.065657286,-0.030296942,0.023068728457496045,0.001548351,1.204,yorushika,FALSE,FALSE,TRUE,FALSE
Howl At The Moon.mp3,266.15,117.45,0.22704285383224487,1977.7400174707866,22.99547725481185,0.073051041,0.6728716102987444,-142.2845459,93.89157867,44.468929290771484,14.708927154541016,25.151016235351562,40.03875732421875,0.0177,32.83,0.016246563,2.85,1.8527,0.006953022,0.082469264,0.049246644,-0.059832489,0.015144001664477765,0.000633048,0.898,yorushika,FALSE,FALSE,TRUE,FALSE
Madder.mp3,225.15,117.45,0.20215226709842682,2359.868408303436,22.64723967638766,0.086959935,0.64424973,-131.4061584,82.20693207,33.05013656616211,18.647693634033203,22.221508026123047,29.838720321655273,0.0149,31.29,0.021289313212037086,2.63,1.7562,0.028104176415661382,0.12133208742294822,-0.06160456,0.010424280917057509,-0.006091078,0.019378605231966533,1.364,yorushika,FALSE,FALSE,TRUE,FALSE
Miyakoochi.mp3,250.16,117.45,0.22167682647705078,2106.376873260259,23.38120170232864,0.081810223,0.526703262,-113.3562393,90.78413391113281,35.73208999633789,5.820992469787598,19.62806510925293,27.254568099975586,0.0127,22.02,0.016102127730846405,3.45,1.8228,-0.133560805,0.11849929182594342,0.072677982,-0.016079072,0.019832719873453166,0.017792456272035587,1.069,yorushika,FALSE,FALSE,TRUE,FALSE
Plover.mp3,252.12,117.45,0.24640905857086182,2248.9443202033285,22.161350522213468,0.095991516,0.6457298089214534,-42.28269958,92.17143249511719,31.94780921936035,1.2090163230895996,20.89919662475586,27.94815444946289,0.0187,14.41,0.033585787,3.49,1.4143,-0.08587684,0.11114421499134061,0.053001806,-0.015351129,0.012386605,0.011279769174263661,0.965,yorushika,FALSE,FALSE,TRUE,FALSE
Kani Shabu Funk.mp3,114.99,123.05,0.2334378957748413,2199.430609396923,22.82571782558891,0.093993303,0.7407444499437839,-53.21420288,95.29215240478516,25.170698165893555,-0.74569279,18.62240028381348,18.676118850708008,0.0202,14.76,0.018266704,3.91,1.4818,0.1027993145730222,0.109255546,0.009028351,0.031695012,0.000347147,0.002250236,1.455,zutomayo,FALSE,TRUE,FALSE,FALSE
lowmotion algae.mp3,640.85,123.05,0.2174586206674575,1912.011348633008,22.39205497477439,0.085623585,0.7373931417486533,-80.12769318,111.52327728271484,36.30421829223633,-9.545949936,19.408456802368164,23.025043487548828,0.0173,25.13,0.013477909,1.63,1.1383,0.1141120273737505,0.1088932990983362,0.016125925,0.1116383412278989,0.006826899,0.019842207,1.603,zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『JK BOMBER』 (ZUTOMAYO - JK BOMBER)（Audio Track）.mp3,235.22,123.05,0.2667413353919983,2217.996811722692,22.536898596809536,0.097049839,0.7185825688969318,-48.58377075,92.18795013427734,38.08793640136719,-6.104578018,21.458038330078125,29.19219398498535,0.0265,13.78,0.024652461,4.15,1.485,-0.051402015,-0.03250497,0.050411878,0.058748647,-0.001752338,0.009419629,1.067,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『アンチモン』 (ZUTOMAYO - antinomy)（Audio Track）.mp3,188.05,123.05,0.2003001272678375,2077.646666808808,21.530293061599927,0.072241931,0.7740399343358972,-160.0466461,94.16139221191406,45.13353348,28.10321044921875,24.027976989746094,21.23809051513672,0.0137,30.91,0.030134583,5.83,1.9068,0.061205297,0.057907672,-0.006467041,0.056361517,0.016915188,-0.000687057,2.273,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『サターン』(ZUTOMAYO - Saturn).mp3,247.23,123.05,0.1199566200375557,2539.432802605848,23.305517843393844,0.091711215,0.766432463,-182.2109375,69.54576873779297,27.637142181396484,23.193347930908203,30.50891876220703,42.72210693359375,0.0231,22.53,0.013356635,3.69,1.4546,-0.130426636,0.065269042,-0.030576688,0.064304361,-0.015576596,-0.011007128,0.915,mrcopyright,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『勘ぐれい』MV（ZUTOMAYO – Hunch Gray）.mp3,249.78,123.05,0.3039920032024383,2045.2690359189023,21.93256209917164,0.068289115,0.7131744626643994,-74.91254425,87.40598297,30.56690025,15.640592575073242,18.08868980407715,36.104225158691406,0.014,18.17,0.02086056,3.3,1.4884,-0.088818017,-0.040598315,0.012666658,-0.035801982,0.000921814,-0.000626092,1.375,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『正義』MV.mp3,279.85,123.05,0.2631920874118805,2597.020820360871,22.053384757230184,0.1235986372687297,0.6841163975346141,-50.09906387,71.40204620361328,31.363279342651367,1.459918737411499,17.816238403320312,25.652666091918945,0.0197,59.36,0.06847018,3.15,1.2856,0.071403028,-0.111239319,-0.060385025,-0.008986685,0.014767549,-0.010642504,1.078,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『クズリ念』MV (ZUTOMAYO – KUZURI).mp3,238.05,123.05,0.1204159036278724,2346.007563177518,22.23267804224502,0.1097219830476445,0.6779377037523496,-115.822197,87.76694489,31.249963760375977,4.112414360046387,16.78507423400879,27.076934814453125,0.019,17.75,0.044468991,2.58,1.3,0.1614772759344761,-0.065030827,0.020926126,-0.118359537,-0.003215523,-0.013087759,0.987,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
Coffee.mp3,278.91,123.05,0.2295338064432144,2026.4401782207303,24.092730637793828,0.072909512,0.8570298260638929,-105.6432419,101.14429473876952,37.12148666381836,5.730847358703613,20.47243881225586,18.40173912,0.0209,22.77,0.013214865,2.08,1.1706,0.163215435,-0.128138473,-0.105001657,-0.059582643,-0.010847265,-8.80E-05,1.466,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Dear.mp3,311.22,123.05,0.3282259404659271,2081.2333427943886,22.03922426187481,0.070615094,0.857356088,-23.51947403,100.00226593017578,27.682836532592773,2.294507026672364,20.07817268371582,24.672016143798828,0.0167,15.8,0.019817704,1.75,1.1646,-0.045997243,-0.105447887,0.1076193231320451,-0.008012365,-0.016192705,0.000991763,1.313,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Ehon.mp3,301.64,123.05,0.1156932935118675,1760.626039098363,26.45946184053168,0.071925583,0.8924335558251195,-189.1126099,104.58307647705078,35.20905303955078,1.035120725631714,19.91532325744629,16.11816406,0.0204,23.39,0.015604057,2.08,1.2261,0.2659774597596449,0.2428339579870624,0.070704604,0.1609466581627742,0.02894195,0.05167629,0.906,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Hajimari.mp3,234.91,123.05,0.3321177661418915,2712.7352591320146,22.26951065801351,0.1228003453345853,0.7678210476172495,18.16024208068848,66.59316254,21.99155807495117,-13.72083473,15.652174949645996,31.288536071777344,0.0174,6.84,0.033797827,2.98,1.2314,0.1344088394907619,0.041720723,0.087387517,-0.029294382,-0.005762509,-0.012805176,0.924,"mrs_green_apple,_kiyosaku",TRUE,FALSE,FALSE,FALSE
Kudari.mp3,266.79,123.05,0.2418529689311981,2149.3902203491098,24.16210200241532,0.084504656,0.824275867,-88.69442749,87.64524841308594,33.54093170166016,2.8674979209899902,25.207523345947266,32.71647262573242,0.0182,29.04,0.016732955,1.88,1.1957,-0.101420697,-0.192349667,-0.005148276,-0.173431614,0.001048516,0.009265311,0.935,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Lovin'.mp3,155.91,123.05,0.3564431667327881,2721.911069,22.33437545818528,0.1189295333441921,0.7382825571380425,12.48535442352295,70.84175872802734,21.64009475708008,2.2034735679626465,15.668596267700195,30.451562881469727,0.0124,7.58,0.033167303,2.24,1.2761,0.062612448,-0.089245264,0.03880356,-0.011272363,-0.000323346,-0.007658146,0.93,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Present (Japanese Version).mp3,207.23,123.05,0.2868850231170654,3094.479196943057,22.41253640327745,0.1355672268907563,0.7061045059706429,-22.8313427,54.41389465332031,25.34278488,-2.308772087,18.459545135498047,20.17715072631836,0.0132,18.39,0.053485546,2.25,1.3871,-0.023112368,-0.091809415,0.1325646832952646,-0.009012461,0.005506391,-0.003459008,1.206,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Romanticism.mp3,213.75,123.05,0.3280144929885864,2977.676905,21.87319176158752,0.1382799134056593,0.6538199974276228,19.47933959960937,62.36968994140625,22.69530296325684,-3.918306589,19.422258377075195,31.363689422607425,0.0216,9.64,0.046916444,1.91,1.291,-0.034455645,0.1127858377951485,0.002854889,-0.063332737,0.004694936,-0.000264047,1.096,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Amy.mp3,212.91,123.05,0.24710232019424438,2077.120380796189,22.951167715094645,0.081396058,0.7567334404314909,-87.42649841,95.85768127441406,31.676136016845703,6.955697536468506,20.81458282470703,31.124719619750977,0.0147,22.81,0.020749969,2.68,1.3986,-0.115697085,0.046502102119245055,-0.071953192,-0.037533274,0.014037826545758999,-0.013337348,1.244,yorushika,FALSE,FALSE,TRUE,FALSE
Flower And Badger Game.mp3,332.37,123.05,0.29614880681037903,2202.672433729739,22.351185413833107,0.082956921,0.657869375,-40.57141113,96.88648986816406,32.40996170043945,5.287621498,19.45009422302246,26.649389266967773,0.0173,19,0.017899319529533386,3.16,1.2825,-0.145809772,-0.024361534,-0.080601641,-0.000129093,0.011030817725147898,-0.002554713,0.883,yorushika,FALSE,FALSE,TRUE,FALSE
Setting Sun.mp3,200.19,123.05,0.20471854507923126,2736.8017527807683,23.434455399904838,0.11646040153459174,0.7390396505962262,-84.34927368,70.05652618408203,31.796823501586914,1.185624599456787,21.632814407348633,27.328845977783203,0.0158,23.17,0.029158873483538628,2.31,1.4734,-0.004294461,0.19009455763268085,-0.103530066,0.03703839,-0.011458997,-0.008707108,1.083,yorushika,FALSE,FALSE,TRUE,FALSE
Spring Thief.mp3,290.27,123.05,0.18861418962478638,2321.093410316392,23.068750611586598,0.095332217,0.6216181377804431,-114.5206299,83.08978271484375,27.76360321044922,5.137643337249756,21.529582977294922,28.50448989868164,0.0171,31.44,0.017758109,2.64,1.4177,0.06829889,0.2053666915779467,-0.088706786,0.036852429,-0.017808907,0.026164474393672536,1.208,yorushika,FALSE,FALSE,TRUE,FALSE
だから僕は音楽を辞めた.mp3,242.91,123.05,0.2467140257358551,2083.1012576491116,22.805045364992345,0.083925568,0.7277186914525183,-43.86684418,102.97173309326172,29.636972427368164,3.506612777709961,16.245153427124023,29.4256649,0.012,12.34,0.018494805321097374,2.9,1.2648,0.062863508,-0.112507628,-0.013767999,0.093829402,0.003805725,-0.006102009,1.047,yorushika,FALSE,FALSE,TRUE,FALSE
ずっと真夜中でいいのに。『MILABO』MV (ZUTOMAYO – MILABO).mp3,266.38,129.2,0.2671753764152527,2337.571111637257,22.983021485049413,0.1100275596100627,0.564203272,-36.14944839,88.52907562,30.85585021972656,-11.10422993,19.392486572265625,24.499059677124023,0.0142,13.79,0.022472454,3.54,1.5986,-0.147086496,-0.068193823,-0.000216554,-0.090727131,0.012610522,-0.001405991,1.167,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『あいつら全員同窓会』MV (ZUTOMAYO - Inside Joke).mp3,255.18,129.2,0.2594840824604034,2596.424467943403,22.54640574802112,0.1294881444068471,0.6826858944716055,-28.89268684,75.65056610107422,28.914684295654297,-4.013165951,17.358686447143555,30.23319435119629,0.014,13.6,0.035507727,3.49,1.4282,0.036187854,0.104719672,-0.002976738,-0.05595253,0.002743439,-0.007114487,1.116,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『お勉強しといてよ』MV (ZUTOMAYO – STUDY ME).mp3,288.96,129.2,0.2934547364711761,2241.709060189816,22.21844790053038,0.089420089,0.710229555,-44.42679977,83.22752380371094,31.233652114868164,4.982645511627197,19.40365028381348,28.69902801513672,0.0133,18.51,0.06016013,3,1.3893,-0.046751644,0.1113048658233828,0.075345521,0.062230444,-0.001590467,0.003686863,0.9,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『クリームで会いにいけますか』MV (ZUTOMAYO - CREAM).mp3,240.05,129.2,0.1236106604337692,2195.7660070317565,21.743447753632417,0.09905337,0.678663809,-110.7583542,92.94295501708984,30.361555099487305,0.7396809458732605,17.28738021850586,24.06887435913086,0.017,10.45,0.054461546,4.16,1.3719,-0.024788736,-0.081829187,-0.007931271,-0.021838254,0.008311462,0.005222712,0.933,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『夜中のキスミ』 (ZUTOMAYO - Kisumi at Midnight)（Audio Track）.mp3,275.41,129.2,0.2749230563640594,2286.7419000786963,23.015725522967937,0.093981833,0.6746989191026452,-48.49848175,87.48764801,28.629993438720703,5.778432369232178,18.930463790893555,27.00471305847168,0.0162,15.16,0.026892709,3.21,1.3987,0.076808049,-0.160396065,-0.028876344,-0.020967088,0.00191705,-0.004204128,1.131,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『居眠り遠征隊』 (ZUTOMAYO - Inemuri Enseitai)（Audio Track）.mp3,218.36,129.2,0.2223556041717529,2243.710130526422,22.568425793289144,0.095258298,0.5321666428201239,-80.37285614,89.73658752441406,31.903705596923828,-0.841372788,22.278356552124023,28.447166442871094,0.0172,23.23,0.027326478,4.05,1.801,-0.05537667,-0.162553145,-0.004617679,0.03032718,-0.000875186,-0.009171639,1.026,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『機械油』 (ZUTOMAYO - Engine Oil)（Audio Track）.mp3,196.37,129.2,0.2366076856851577,2379.2490595635254,20.88183630453974,0.095047196,0.5091900819929217,-54.08757401,86.37866211,33.85770034790039,2.790690898895264,21.81356811523437,13.60821533203125,0.0192,12.35,0.046194036,3.51,1.7888,-0.015010568,0.060327964,0.040411073,0.006163238,0.015846546,-0.000183293,1.239,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『秒針を噛む』MV (ZUTOMAYO – Byoushinwo Kamu).mp3,272.08,129.2,0.2813975811004638,2453.916877794296,21.70397311598264,0.1074964631069721,0.7428786177620116,-28.76181221,74.03678894042969,31.00115776062012,-4.217651844,17.247827529907227,24.075151443481445,0.0098,78.63,0.084818996,3.67,1.2291,-0.006880289,-0.094600596,0.010165461,0.08046661,-0.00156244,0.005349054,0.898,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『脳裏上のクラッカー』MV.mp3,268.76,129.2,0.3036918044090271,2389.0549181510987,22.67161709669772,0.1089481388363931,0.7431542075040102,-27.48417664,84.32725524902344,27.80134010314941,-8.613706589,20.28272057,29.899370193481445,0.0132,15.91,0.024149552,3.54,1.4655,-0.032576978,0.07374573,0.0106208,-0.011566953,0.006751717,0.019196541,1.477,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『花一匁』MV (ZUTOMAYO – Hanaichi Monnme).mp3,250.98,129.2,0.1336541026830673,2572.030422009874,21.886535931475304,0.130141317,0.602708502,-78.46216583,79.94684600830078,26.062883377075195,-6.566771984,16.851154327392578,23.38866806030273,0.0183,11.05,0.040159445,3.31,1.359,0.057583478,0.1258695590824236,-0.063554809,0.033212563,-0.005142534,0.001125242,1.105,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
ずっと真夜中でいいのに。『ミラーチューン』MV (ZUTOMAYO - MIRROR TUNE).mp3,253.89,129.2,0.2930747866630554,2472.340237750785,22.19741930182289,0.1236178090706447,0.5984098042898689,-18.4892807,80.09878540039062,28.33122062683105,-3.933992147,20.31921387,23.86758613586425,0.0147,11.98,0.051232122,2.39,1.4986,-0.003345893,0.083987013,0.007676688,-0.067887424,-0.001159873,-0.013997016,1.114,ずっと真夜中でいいのに。_zutomayo,FALSE,TRUE,FALSE,FALSE
Bitter Vacances.mp3,198.2,129.2,0.3503274917602539,2616.194159,22.106803142224624,0.1153288164648254,0.7214577270496191,19.857885360717773,81.02947235107422,26.927499771118164,-3.623761654,16.56326675415039,19.626270294189453,0.0211,8.67,0.034691345,2.79,1.307,0.039973398,-0.069698038,-0.040171419,0.006860092,0.004751008,-0.006556257,0.985,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Circle.mp3,201.24,129.2,0.2098546326160431,1701.295293,25.63608505037775,0.079034802,0.8753093335371265,-137.8174744,130.52178955078125,52.83756637573242,-6.771016121,23.27672768,1.7592962980270386,0.0238,20.75,0.011499565,2.04,1.2044,0.1325142085797064,-0.143453703,0.059629722,0.070259765,0.006626678,0.005780064,1.069,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Factory.mp3,212.75,129.2,0.2645107507705688,2189.770362010814,23.40265683248061,0.096808805,0.6856522090263389,-58.76050568,95.10041809082033,39.85579681396485,7.692765712738037,22.157649993896484,33.44611740112305,0.016,15.28,0.023140801,2.24,1.2939,-0.077331492,0.2085652816474411,-0.012165333,-0.10203235,-0.001449723,-0.013453991,1.159,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Inspiration.mp3,61.56,129.2,0.098452583,2770.8248433397457,22.79039916419617,0.1472926535397813,0.8775497074591273,-165.1325226,66.66193389892578,34.884422302246094,-12.28217602,27.41004180908203,27.74333000183105,0.031,42.31,0.04856585,3.27,1.5145,0.1925913161880893,0.016378255,-0.03766065,-0.032294051,0.020205008,0.013937583,2.819,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Kikoridokei.mp3,212.36,129.2,0.3599493503570556,2715.3545341925505,22.340388471053554,0.1415926468025639,0.7484061366657316,38.97576522827149,71.06101227,19.956132888793945,-18.05644035,14.501826286315918,24.457921981811523,0.0214,6.08,0.036720209,2.74,1.1652,-0.002180096,-0.06803792,0.09996731,0.018560391,-0.001445074,-0.001442446,1.063,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
"Love Me, Love You.mp3",283.24,129.2,0.3222086727619171,2695.4158988323857,21.949271887494778,0.1212733481612222,0.6556968064721497,-1.404533386,72.69699096679688,28.338048934936523,-6.345293522,19.956737518310547,28.56936454772949,0.0206,14.58,0.034579411,3.44,1.3761,-0.00339297,0.090499877,-0.039521126,0.01772436,-0.019852205,-0.008546588,0.985,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Misukasazu.mp3,259.84,129.2,0.3639395534992218,2515.9044397703537,21.29168378701333,0.099163024,0.8065639663745775,18.82110977172852,76.19274139404297,22.926176071166992,-9.649512291,15.106781959533691,32.026275634765625,0.0126,8.32,0.028366357,1.31,1.2363,0.077704802,0.079320542,-0.118739097,-0.037871433,-0.01074235,0.015848147,0.897,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Mrs. GREEN APPLE「夏の影」Official Music Video.mp3,259.6,129.2,0.2330214232206344,2782.871997745696,23.511391555740538,0.1278934845524774,0.8602463409115522,-98.51451874,70.79048156738281,50.85678863525391,14.368976593017578,20.21446228027344,18.41865921020508,0.0171,38.4,0.037304327,1.31,1.1356,0.062099911,0.028176596,-0.064492297,-0.025982,0.002546925,-0.00118647,0.98,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
Oz (2017 Version).mp3,251.51,129.2,0.3052792251110077,2668.253684,23.521452160941443,0.1250747838435884,0.7797363888924854,-24.9403019,68.49585723876953,32.55706024169922,-8.548015594,20.60193634033203,20.119125366210938,0.0086,16.39,0.033775616,2.78,1.6303,-0.111639279,0.052913079,0.082382595,0.040766983,0.00327377,-0.013351234,1.244,mrs_green_apple,TRUE,FALSE,FALSE,FALSE
